Molecule,Atom 1,Atom 2,Bond Length,Cos Part Angles,Cos(Length),InRing_B,Mayer,Elecneg_1,Ele_1,Elecneg_2,Ele_2,InConj_1,InConj_2,InRing_1,InRing_2,Bond Type,MullikenCharge1,MullikenCharge2,Neighbour1,Neighbour2,MaxRing,Ratio,IsBroken
4068,20,21,1.506035932,0.843046981,1.269659045,0,1.04785145,2.55,0,2.55,0,0,0,0,3,0,0.331074,-0.049057,2,3,0,0,0
4068,24,29,1.503757411,0.722389408,1.086298425,0,1.04844402,2.55,0,2.55,0,0,0,3,0,0,-0.03608,0.334509,3,2,0,0,0
4068,34,35,1.478386211,0.735912534,1.087962942,0,0.99955537,2.55,0,2.55,0,0,0,0,0,0,0.230496,-0.069173,3,2,0,0,0
4068,15,17,1.475904077,0.77482815,1.143572026,0,1.0075928,2.55,0,2.55,0,0,0,0,0,0,-0.081526,0.236174,2,3,0,0,0
4068,5,14,1.467080654,0.811605968,1.190691414,0,1.10659719,2.55,0,2.55,0,1,0,6,0,0,0.067285,0.086084,3,2,0,0,0
4068,36,38,1.465184844,0.790259141,1.157875716,0,1.06166547,2.55,0,2.55,0,0,1,0,6,0,0.045208,0.102913,2,3,0,0,0
4068,19,20,1.431637141,0.68214172,0.976579421,0,0.91736159,3.44,1,2.55,0,0,0,0,0,1,-0.327596,0.331074,2,2,0,0,0
4068,29,31,1.43022793,0.68541103,0.980293999,0,0.91551871,2.55,0,3.44,1,0,0,0,0,1,0.334509,-0.31987,2,2,0,0,0
4068,14,15,1.358356294,0.999627365,1.357850123,0,1.73987584,2.55,0,2.55,0,0,0,0,0,0,0.086084,-0.081526,2,2,0,0,0
4068,17,19,1.358125504,0.68007167,0.923622679,0,1.13698739,2.55,0,3.44,1,0,0,0,0,1,0.236174,-0.327596,3,2,0,0,0
4068,31,34,1.354555347,0.686435369,0.9298147,0,1.1472136,3.44,1,2.55,0,0,0,0,0,1,-0.31987,0.230496,2,3,0,0,0
4068,35,36,1.348537753,0.776052762,1.046536448,0,1.72910605,2.55,0,2.55,0,0,0,0,0,0,-0.069173,0.045208,2,2,0,0,0
4068-2,21,24,1.52557488,0.999976554,1.525539112,3,0.88635185,2.55,0,2.55,0,0,0,3,3,0,-0.041841,-0.035055,3,3,3,0.333333333,1
4068-2,10,2,1.51083107,0.879308327,1.32848634,0,1.0618707,2.55,0,2.55,0,0,1,0,6,0,0.083461,-0.031085,1,3,0,0,0
4068-2,42,43,1.510188564,0.878551914,1.326779053,0,1.06174723,2.55,0,2.55,0,1,0,6,0,0,-0.030192,0.081372,3,1,0,0,0
4068-2,24,29,1.508354925,0.865408216,1.305342744,0,1.05931639,2.55,0,2.55,0,0,0,3,0,0,-0.035055,0.327057,3,2,0,0,0
4068-2,20,21,1.506010585,0.723114474,1.089018052,0,1.05743568,2.55,0,2.55,0,0,0,0,3,0,0.338678,-0.041841,2,3,0,0,0
4068-2,34,35,1.477779934,0.735595936,1.087048913,0,1.00041272,2.55,0,2.55,0,0,0,0,0,0,0.229938,-0.069086,3,2,0,0,0
4068-2,15,17,1.476465618,0.774920583,1.144143597,0,1.00670961,2.55,0,2.55,0,0,0,0,0,0,-0.080182,0.239648,2,3,0,0,0
4068-2,5,14,1.467418288,0.811667552,1.191055809,0,1.10484189,2.55,0,2.55,0,1,0,6,0,0,0.066877,0.084413,3,2,0,0,0
4068-2,36,38,1.464823258,0.790061282,1.157300141,0,1.06256408,2.55,0,2.55,0,0,1,0,6,0,0.046505,0.102524,2,3,0,0,0
4068-2,29,31,1.433543488,0.682415335,0.97827206,0,0.89936085,2.55,0,3.44,1,0,0,0,0,1,0.327057,-0.330883,2,2,0,0,0
4068-2,19,20,1.430536499,0.682925424,0.976949745,0,0.91700122,3.44,1,2.55,0,0,0,0,0,1,-0.322493,0.338678,2,2,0,0,0
4068-2,14,15,1.358077727,0.999619823,1.357561417,0,1.74162761,2.55,0,2.55,0,0,0,0,0,0,0.084413,-0.080182,2,2,0,0,0
4068-2,31,34,1.357162827,0.686225608,0.931319886,0,1.1379054,3.44,1,2.55,0,0,0,0,0,1,-0.330883,0.229938,2,3,0,0,0
4068-2,17,19,1.356598122,0.680113597,0.922640828,0,1.14049944,2.55,0,3.44,1,0,0,0,0,1,0.239648,-0.322493,3,2,0,0,0
4068-2,35,36,1.348745493,0.775867608,1.04644794,0,1.72804527,2.55,0,2.55,0,0,0,0,0,0,-0.069086,0.046505,2,2,0,0,0
4069,0,1,1.536548207,0.999336461,1.535528647,3,0.893358,2.55,0,2.55,0,0,0,3,3,0,0.04817,-0.006259,3,3,3,0.333333333,1
4069,33,34,1.529117534,0.85182449,1.302539764,0,1.12515729,2.55,0,2.55,0,0,0,0,0,0,0.050011,0.015599,2,1,0,0,0
4069,25,33,1.51542758,0.753232334,1.141469052,0,1.05408184,2.55,0,2.55,0,1,0,6,0,0,-0.015478,0.050011,3,2,0,0,0
4069,1,3,1.513446742,0.754696378,1.142192776,0,0.93201515,2.55,0,2.55,0,0,0,3,0,0,-0.006259,0.174812,3,3,0,0,0
4069,12,11,1.50979406,0.999958274,1.509731063,0,1.06407254,2.55,0,2.55,0,0,1,0,6,0,0.077476,-0.028818,1,3,0,0,0
4069,4,0,1.501552615,0.964130016,1.447691947,0,1.01084466,2.55,0,2.55,0,1,0,6,3,0,0.083766,0.04817,3,3,0,0,0
4069,22,23,1.427180113,0.924223988,1.319034095,0,0.95070573,3.04,2,2.55,0,0,1,0,6,2,-0.13566,0.068358,2,3,0,0,0
4069,3,22,1.381275939,0.736742909,1.017645253,0,1.14989727,2.55,0,3.04,2,0,0,0,0,2,0.174812,-0.13566,3,2,0,0,0
4070,11,10,1.538791405,0.728112897,1.120413868,6,0.9811536,2.55,0,2.55,0,0,0,3,6,0,-0.077414,0.271183,3,3,7,0.285714286,0
4070,14,11,1.517298684,0.786408669,1.193216838,3,0.85957667,2.55,0,2.55,0,0,0,3,3,0,0.203462,-0.077414,4,3,7,0.285714286,0
4070,10,12,1.526699281,0.790187011,1.206377942,0,1.0197981,2.55,0,2.55,0,0,1,6,6,0,0.271183,-0.048726,3,3,0,0,0
4070,32,37,1.513294437,0.884502078,1.338512075,0,1.09817957,2.55,0,2.55,0,1,0,6,0,0,-0.082601,0.095617,3,1,0,0,0
4070,24,19,1.499436354,0.848462505,1.272215525,0,1.07965283,2.55,0,2.55,0,0,1,0,5,0,0.110299,-0.201776,1,3,0,0,0
4070,16,14,1.485140676,0.749465071,1.113061063,0,1.00794436,2.55,0,2.55,0,1,0,5,3,0,-0.064886,0.203462,3,4,0,0,0
4071,3,7,1.553405406,0.999965122,1.553351227,3,0.81012873,2.55,0,2.55,0,0,0,3,3,0,-0.208674,-0.183321,4,4,3,0.333333333,1
4071,7,12,1.526613345,0.855457026,1.305952112,0,1.10677911,2.55,0,2.55,0,0,0,3,0,0,-0.183321,0.135257,4,1,0,0,0
4071,11,3,1.52548409,0.86326289,1.316893804,0,1.09285742,2.55,0,2.55,0,0,0,0,3,0,0.131288,-0.208674,1,4,0,0,0
4072,5,1,1.597544148,0.9886456,1.579404992,4,0.98016582,2.55,0,2.55,0,0,0,4,4,0,-0.195045,-0.212293,4,4,4,0.25,1
4072,1,9,1.535458225,0.834936535,1.28201017,0,0.8742964,2.55,0,2.55,0,0,0,4,0,0,-0.212293,0.251291,4,3,0,0,0
4072,12,5,1.526225729,0.709714191,1.083184058,0,0.87227453,2.55,0,2.55,0,0,0,0,4,0,0.224407,-0.195045,3,4,0,0,0
4072,19,18,1.428994238,0.859700828,1.22850753,0,0.92142745,2.55,0,3.44,1,0,0,0,0,1,0.195237,-0.31598,1,2,0,0,0
4072,23,24,1.426504432,0.857204046,1.22280537,0,0.92397836,3.44,1,2.55,0,0,0,0,0,1,-0.310877,0.197354,2,1,0,0,0
4072,18,12,1.346714217,0.681334526,0.917562892,0,1.16923777,3.44,1,2.55,0,0,0,0,0,1,-0.31598,0.224407,2,3,0,0,0
4072,9,23,1.344575022,0.689005815,0.926420009,0,1.18593889,2.55,0,3.44,1,0,0,0,0,1,0.251291,-0.310877,3,2,0,0,0
4073,0,2,1.551990614,0.99859804,1.549814785,3,0.83094113,2.55,0,2.55,0,0,0,3,3,0,0.077661,-0.181755,3,4,3,0.333333333,1
4073,6,24,1.544965169,0.698333547,1.078901006,0,1.07817882,2.55,0,2.55,0,0,0,0,0,0,0.134138,0.107826,2,2,0,0,0
4073,2,6,1.52377066,0.745632814,1.136173405,0,1.06458284,2.55,0,2.55,0,0,0,3,0,0,-0.181755,0.134138,4,2,0,0,0
4073,42,44,1.521127057,0.837830251,1.274446263,0,1.0242321,2.55,0,2.55,0,0,0,0,0,0,0.127426,0.449632,2,4,0,0,0
4073,24,27,1.512652639,0.814999552,1.232811223,0,1.03738366,2.55,0,2.55,0,0,1,0,6,0,0.107826,-0.004686,2,3,0,0,0
4073,32,38,1.509229249,0.932294729,1.407046473,0,0.87300035,2.55,0,2.55,0,1,0,6,0,0,-0.001472,0.137669,3,3,0,0,0
4073,14,9,1.504541128,0.999875425,1.5043537,0,1.10559343,2.55,0,2.55,0,0,1,0,6,0,0.110843,-0.046173,1,3,0,0,0
4073,3,0,1.500878656,0.964483373,1.447572508,0,1.0123912,2.55,0,2.55,0,1,0,6,3,0,0.025602,0.077661,3,3,0,0,0
4073,41,42,1.438266115,0.793360294,1.141063227,0,0.98942747,3.04,2,2.55,0,0,0,0,0,2,-0.202096,0.127426,2,2,0,0,0
4073,38,41,1.379153286,0.727245387,1.002982865,0,1.16523519,2.55,0,3.04,2,0,0,0,0,2,0.137669,-0.202096,3,2,0,0,0
4074,45,71,2.078793685,0.754535792,1.56852424,0,1.1077079,2.58,3,2.58,3,0,0,0,0,6,-0.058403,-0.057813,2,2,0,0,1
4074,39,45,1.844783873,0.626080825,1.154983809,0,0.96343776,2.55,0,2.58,3,0,0,0,0,7,-0.087576,-0.058403,2,2,0,0,0
4074,71,73,1.844565214,0.625809911,1.154347193,0,0.963738,2.58,3,2.55,0,0,0,0,0,7,-0.057813,-0.089526,2,2,0,0,0
4075,2,4,1.525494601,0.717109537,1.093946727,5,0.97799109,2.55,0,2.55,0,0,0,3,5,0,0.032927,-0.013048,3,3,6,0.333333333,0
4075,0,2,1.489080338,0.745700776,1.110408364,3,0.97152578,2.55,0,2.55,0,0,0,3,3,0,-0.20542,0.032927,4,3,6,0.333333333,0
4075,4,13,1.533107819,0.897285049,1.375634724,0,1.06877009,2.55,0,2.55,0,0,0,5,0,0,-0.013048,0.032813,3,2,0,0,0
4075,13,15,1.530401036,0.840764362,1.28670665,0,1.11026677,2.55,0,2.55,0,0,0,0,0,0,0.032813,0.0094,2,1,0,0,0
4075,3,0,1.511015808,0.885057488,1.337335854,0,1.09551248,2.55,0,2.55,0,0,0,0,3,0,0.15274,-0.20542,1,4,0,0,0
2258,2,1,1.514948583,0.991458496,1.512924381,3,0.89985525,2.55,0,2.55,0,0,0,3,3,0,-0.128745,-0.220169,4,4,3,0.333333333,1
2258,33,34,1.515440014,0.991780114,1.04722905,0,0.95981011,2.55,0,2.55,0,0,0,0,0,0,0.196022,0.128265,2,3,0,0,0
2258,4,2,1.508332584,0.987128654,1.338699237,0,1.10264504,2.55,0,2.55,0,0,0,0,3,0,0.143731,-0.128745,1,4,0,0,0
2258,1,5,1.507744963,0.986744086,1.172533821,0,0.89351871,2.55,0,2.55,0,0,0,3,0,0,-0.220169,0.164045,4,3,0,0,0
2258,32,33,1.440709966,0.988819469,1.032273215,0,0.98270602,3.04,2,2.55,0,0,0,0,0,2,-0.175625,0.196022,2,2,0,0,0
2258,37,38,1.430154084,1.016456349,1.230907237,0,0.91635448,3.44,1,2.55,0,0,0,0,0,1,-0.30558,0.189067,2,1,0,0,0
2258,5,32,1.35206429,0.927978236,0.983085093,0,1.30438108,2.55,0,3.04,2,0,0,0,0,2,0.164045,-0.175625,3,2,0,0,0
2258,34,37,1.339817143,0.95225099,0.913754943,0,1.19450768,2.55,0,3.44,1,0,0,0,0,1,0.128265,-0.30558,3,2,0,0,0
4077,0,2,1.540049323,0.999791933,1.539728891,3,0.88655357,2.55,0,2.55,0,0,0,3,3,0,-0.094488,-0.075919,4,4,3,0.333333333,1
4077,3,0,1.503419023,0.914046376,1.37419471,0,1.10941006,2.55,0,2.55,0,0,0,0,3,0,0.154205,-0.094488,1,4,0,0,0
4077,2,5,1.50022439,0.913942265,1.371118478,0,1.11628281,2.55,0,2.55,0,0,0,3,0,0,-0.075919,0.158983,4,1,0,0,0
4078,2,0,1.483636842,0.771986526,1.145347651,3,0.96511328,2.55,0,2.55,0,0,0,3,3,0,0.081412,0.124613,3,3,3,0.333333333,0
4078,21,22,1.552304494,0.988044801,1.533746385,0,0.90934293,2.55,0,2.55,0,0,0,0,0,0,0.113427,0.071843,3,3,0,0,0
4078,41,45,1.5400362,0.693782282,1.06844983,0,1.0550093,2.55,0,2.55,0,0,0,0,0,0,0.035261,-0.110055,2,3,0,0,0
4078,40,41,1.534986174,0.70878998,1.087982819,0,1.09084184,2.55,0,2.55,0,0,0,0,0,0,0.157002,0.035261,2,2,0,0,0
4078,45,52,1.534743906,0.820803545,1.259723238,0,1.07901729,2.55,0,2.55,0,0,0,0,0,0,-0.110055,0.047286,3,1,0,0,0
4078,12,9,1.529679036,0.831740216,1.272295571,0,1.09284941,2.55,0,2.55,0,0,0,0,0,0,-0.01651,-0.015907,1,2,0,0,0
4078,9,8,1.518484081,0.67502505,1.025014794,0,1.07390179,2.55,0,2.55,0,0,0,0,0,0,-0.015907,0.204816,2,2,0,0,0
4078,0,3,1.516576309,0.900567966,1.365780042,0,0.93147352,2.55,0,2.55,0,0,0,3,0,0,0.124613,0.146996,3,3,0,0,0
4078,5,2,1.508666076,0.964786149,1.455540133,0,0.95025448,2.55,0,2.55,0,0,0,0,3,0,0.223937,0.081412,3,3,0,0,0
4078,20,21,1.473265092,0.939071855,1.383501783,0,0.91734539,3.04,2,2.55,0,0,0,0,0,2,-0.148329,0.113427,2,3,0,0,0
4078,39,40,1.456592566,0.813610274,1.185098676,0,0.97694891,3.04,2,2.55,0,0,0,0,0,2,-0.168903,0.157002,2,2,0,0,0
4078,8,7,1.441282722,0.692006108,0.997376447,0,0.88748391,2.55,0,3.44,1,0,0,0,0,1,0.204816,-0.302986,2,2,0,0,0
4078,22,39,1.353946193,0.742410432,1.005183779,0,1.28359066,2.55,0,3.04,2,0,0,0,0,2,0.071843,-0.168903,3,2,0,0,0
4078,3,20,1.350149146,0.762468538,1.029446245,0,1.30119927,2.55,0,3.04,2,0,0,0,0,2,0.146996,-0.148329,3,2,0,0,0
4078,7,5,1.33551571,0.691756324,0.923851438,0,1.22510414,3.44,1,2.55,0,0,0,0,0,1,-0.302986,0.223937,2,3,0,0,0
4078-2,2,0,1.48761337,0.999873876,1.487425746,3,1.00579127,2.55,0,2.55,0,0,0,3,3,0,0.102827,0.123845,3,3,3,0.333333333,0
4078-2,21,22,1.550373021,0.939567791,1.456680554,0,0.91518831,2.55,0,2.55,0,0,0,0,0,0,0.114285,0.073554,3,3,0,0,0
4078-2,41,45,1.540087436,0.693617337,1.068231346,0,1.05122854,2.55,0,2.55,0,0,0,0,0,0,0.006167,-0.109889,2,3,0,0,0
4078-2,45,52,1.534509939,0.821750996,1.260985071,0,1.0794763,2.55,0,2.55,0,0,0,0,0,0,-0.109889,0.047759,3,1,0,0,0
4078-2,40,41,1.533200263,0.705333672,1.081417772,0,1.08648705,2.55,0,2.55,0,0,0,0,0,0,0.17014,0.006167,2,2,0,0,0
4078-2,12,9,1.53068011,0.829018412,1.268961993,0,1.09610201,2.55,0,2.55,0,0,0,0,0,0,-0.016228,-0.035481,1,2,0,0,0
4078-2,9,8,1.518653169,0.675402307,1.025701854,0,1.07404078,2.55,0,2.55,0,0,0,0,0,0,-0.035481,0.19778,2,2,0,0,0
4078-2,0,3,1.518576771,0.90045689,1.367412917,0,0.94018168,2.55,0,2.55,0,0,0,3,0,0,0.123845,0.126145,3,3,0,0,0
4078-2,5,2,1.511069052,0.927465369,1.401464216,0,0.93774732,2.55,0,2.55,0,0,0,0,3,0,0.214291,0.102827,3,3,0,0,0
4078-2,20,21,1.474484867,0.926666235,1.36635534,0,0.92805253,3.04,2,2.55,0,0,0,0,0,2,-0.129375,0.114285,2,3,0,0,0
4078-2,39,40,1.454082234,0.776537517,1.129149407,0,0.96444434,3.04,2,2.55,0,0,0,0,0,2,-0.180084,0.17014,2,2,0,0,0
4078-2,8,7,1.447685389,0.693810474,1.004419287,0,0.87597621,2.55,0,3.44,1,0,0,0,0,1,0.19778,-0.315994,2,2,0,0,0
4078-2,22,39,1.354594552,0.740563187,1.003162858,0,1.27572827,2.55,0,3.04,2,0,0,0,0,2,0.073554,-0.180084,3,2,0,0,0
4078-2,3,20,1.345558922,0.760915324,1.023856403,0,1.31285748,2.55,0,3.04,2,0,0,0,0,2,0.126145,-0.129375,3,2,0,0,0
4078-2,7,5,1.335754933,0.695916266,0.929573585,0,1.19952444,3.44,1,2.55,0,0,0,0,0,1,-0.315994,0.214291,2,3,0,0,0
4079,0,1,1.497754802,0.763055677,1.142870305,3,1.00726224,2.55,0,2.55,0,0,0,3,3,0,-0.021063,0.122908,4,3,3,0.333333333,0
4079,12,13,1.519845808,0.836817839,1.271834085,0,1.12830492,2.55,0,2.55,0,0,0,0,0,0,0.187859,-0.028065,2,1,0,0,0
4079,3,0,1.518094422,0.858718502,1.303615767,0,1.07528946,2.55,0,2.55,0,0,0,0,3,0,0.119511,-0.021063,1,4,0,0,0
4079,1,5,1.504665902,0.778710512,1.171699154,0,0.9072167,2.55,0,2.55,0,0,0,3,0,0,0.122908,0.21251,3,3,0,0,0
4079,11,12,1.440808066,0.825175225,1.188919121,0,0.89674122,3.44,1,2.55,0,0,0,0,0,1,-0.322003,0.187859,2,2,0,0,0
4079,5,11,1.347528972,0.680620486,0.917155824,0,1.15669928,2.55,0,3.44,1,0,0,0,0,1,0.21251,-0.322003,3,2,0,0,0
4080,0,1,1.543616609,0.997681329,1.540037469,3,0.80955057,2.55,0,2.55,0,0,0,3,3,0,-0.157343,0.008376,4,3,3,0.333333333,1
4080,3,0,1.525082998,0.866660243,1.321728802,0,1.07996043,2.55,0,2.55,0,0,0,0,3,0,0.173607,-0.157343,1,4,0,0,0
4080,12,13,1.519558812,0.838519547,1.274179768,0,1.12869767,2.55,0,2.55,0,0,0,0,0,0,0.19174,-0.027941,2,1,0,0,0
4080,1,5,1.50152976,0.962622855,1.445406864,0,0.96957915,2.55,0,2.55,0,0,0,3,0,0,0.008376,0.224322,3,3,0,0,0
4080,11,12,1.442798841,0.829340772,1.196571905,0,0.88897095,3.44,1,2.55,0,0,0,0,0,1,-0.309864,0.19174,2,2,0,0,0
4080,5,11,1.341248654,0.707056587,0.948338696,0,1.1908701,2.55,0,3.44,1,0,0,0,0,1,0.224322,-0.309864,3,2,0,0,0
4081,20,17,1.471830496,0.919014026,1.35263287,5,0.96445598,3.04,2,2.55,0,0,0,5,5,2,-0.291551,0.249442,3,4,19,0.315789474,0
4081,17,18,1.427076006,0.75515966,1.077670232,6,1.0017618,2.55,0,3.44,1,0,0,5,6,1,0.249442,-0.308892,4,2,19,0.315789474,1
4081,18,1,1.364561078,0.761656782,1.0393272,6,1.06138932,3.44,1,2.55,0,0,1,6,6,1,-0.308892,0.218116,2,3,19,0.315789474,0
4081,33,29,1.531633693,0.689374663,1.05586946,0,1.0643382,2.55,0,2.55,0,0,0,0,0,0,0.213701,0.150633,2,2,0,0,0
4081,41,39,1.509866418,0.845404764,1.276448263,0,1.04271966,2.55,0,2.55,0,0,0,0,0,0,0.049919,0.119543,1,3,0,0,0
4081,29,20,1.443105053,0.843724131,1.217582557,0,0.98867039,2.55,0,3.04,2,0,0,0,5,2,0.150633,-0.291551,2,3,0,0,0
4081,36,33,1.43385897,0.680669898,0.975984638,0,0.908741,3.44,1,2.55,0,0,0,0,0,1,-0.324766,0.213701,2,2,0,0,0
4081,53,54,1.409073521,0.86881668,1.224226578,0,0.96577977,3.44,1,2.55,0,0,0,0,0,1,-0.312354,0.18776,2,1,0,0,0
4081,50,53,1.357559052,0.724747831,0.983887978,0,1.17006367,2.55,0,3.44,1,1,0,6,0,1,0.199843,-0.312354,3,2,0,0,0
4081,39,36,1.35024606,0.687281859,0.927999622,0,1.13622049,2.55,0,3.44,1,0,0,0,0,1,0.119543,-0.324766,3,2,0,0,0
4082,17,19,1.589077566,0.654686864,1.040348209,5,0.9185388,2.55,0,2.55,0,0,0,5,5,0,0.216103,-0.267954,4,4,19,0.368421053,0
4082,19,13,1.523717489,0.723243951,1.102019456,5,0.91686775,2.55,0,2.55,0,0,1,5,5,0,-0.267954,0.060124,4,3,19,0.368421053,0
4082,18,17,1.44117563,0.752105083,1.083915517,6,0.95220613,3.44,1,2.55,0,0,0,6,5,1,-0.288596,0.216103,2,4,19,0.368421053,1
4082,60,62,1.432715038,0.683817977,0.979716299,5,0.99114367,3.44,1,2.55,0,0,0,5,5,1,-0.3049,0.318627,2,3,10,0.4,0
4082,53,60,1.367746073,0.733432353,1.003149221,5,1.06902368,2.55,0,3.44,1,1,0,5,5,1,0.210636,-0.3049,3,2,10,0.4,0
4082,1,18,1.344438953,0.754505877,1.014387091,6,1.1729287,2.55,0,3.44,1,1,0,6,6,1,0.198436,-0.288596,3,2,19,0.368421053,0
4082,63,65,1.528728298,0.835330268,1.276993019,0,1.09713419,2.55,0,2.55,0,0,0,0,0,0,0.041566,-0.009414,2,1,0,0,0
4082,62,63,1.514177245,0.691149754,1.04652323,0,1.06608464,2.55,0,2.55,0,0,0,5,0,0,0.318627,0.041566,3,2,0,0,0
4082,36,31,1.503910952,0.837277697,1.259191098,0,1.04922596,2.55,0,2.55,0,0,0,0,0,0,0.046677,0.159404,1,3,0,0,0
4082,48,50,1.467357468,0.785739032,1.152960036,0,1.09071966,2.55,0,2.55,0,0,1,0,6,0,0.005264,0.115442,2,3,0,0,0
4082,10,47,1.46505799,0.789139126,1.156134582,0,1.08535246,2.55,0,2.55,0,1,0,6,0,0,0.123528,0.006356,3,2,0,0,0
4082,30,0,1.381354654,0.886383736,1.224410299,0,0.98271318,3.44,1,2.55,0,0,1,0,6,1,-0.281476,0.168199,2,3,0,0,0
4082,31,30,1.374186289,0.697924116,0.95907775,0,1.06065203,2.55,0,3.44,1,0,0,0,0,1,0.159404,-0.281476,3,2,0,0,0
4082,47,48,1.353000043,0.803290682,1.086852328,0,1.67299733,2.55,0,2.55,0,0,0,0,0,0,0.006356,0.005264,2,2,0,0,0
4083,20,17,1.482116644,0.753932506,1.117415915,5,0.95252627,3.04,2,2.55,0,0,0,5,5,2,-0.253355,-0.069393,3,4,15,0.4,0
4083,31,29,1.531931975,0.691027195,1.058606655,0,1.06161941,2.55,0,2.55,0,0,0,0,0,0,0.218788,0.149501,2,2,0,0,0
4083,39,37,1.510159383,0.845394632,1.276680635,0,1.04248279,2.55,0,2.55,0,0,0,0,0,0,0.050512,0.119449,1,3,0,0,0
4083,4,54,1.508402413,0.966167278,1.457369053,0,1.10304096,2.55,0,2.55,0,0,0,6,0,0,-0.057411,0.099146,3,1,0,0,0
4083,29,20,1.443982801,0.855981814,1.236023018,0,0.99859027,2.55,0,3.04,2,0,0,0,5,2,0.149501,-0.253355,2,3,0,0,0
4083,34,31,1.434715526,0.67947176,0.974848683,0,0.90554822,3.44,1,2.55,0,0,0,0,0,1,-0.325273,0.218788,2,2,0,0,0
4083,37,34,1.349748723,0.687243007,0.927605371,0,1.1390496,2.55,0,3.44,1,0,0,0,0,1,0.119449,-0.325273,3,2,0,0,0
4084,18,17,1.484393358,0.757796734,1.124868438,6,0.8870356,3.44,1,2.55,0,0,0,6,5,1,-0.298748,0.211645,2,4,15,0.266666667,1
4084,68,65,1.465985909,0.920231292,1.349046106,5,0.98694682,3.04,2,2.55,0,0,0,5,5,2,-0.272052,0.234638,3,4,15,0.266666667,0
4084,17,20,1.442890683,0.868710722,1.253454607,5,1.04003632,2.55,0,3.04,2,0,0,5,5,2,0.211645,-0.268884,4,3,15,0.266666667,0
4084,65,66,1.442194101,0.774001858,1.116260914,6,0.95139072,2.55,0,3.44,1,0,0,5,6,1,0.234638,-0.293877,4,2,15,0.266666667,1
4084,0,1,1.412708542,0.999283234,1.411695961,6,1.32274753,2.55,0,2.55,0,0,0,6,6,0,0.170482,0.199758,3,3,15,0.266666667,0
4084,66,49,1.344995833,0.754951566,1.01540671,6,1.16452907,3.44,1,2.55,0,0,1,6,6,1,-0.293877,0.200207,2,3,15,0.266666667,0
4084,1,18,1.335158259,0.754155458,1.006916889,6,1.19584654,2.55,0,3.44,1,0,0,6,6,1,0.199758,-0.298748,3,2,15,0.266666667,0
4084,85,77,1.550359132,0.715550711,1.109360579,0,1.07748704,2.55,0,2.55,0,0,0,0,0,0,0.098147,0.162307,2,2,0,0,0
4084,29,37,1.543937957,0.703522809,1.086195568,0,1.09236422,2.55,0,2.55,0,0,0,0,0,0,0.172981,0.107748,2,2,0,0,0
4084,37,97,1.512295196,0.964322568,1.458340386,0,1.02927556,2.55,0,2.55,0,0,1,0,6,0,0.107748,-0.021603,2,3,0,0,0
4084,96,85,1.511740618,0.964544017,1.458140368,0,1.03252626,2.55,0,2.55,0,1,0,6,0,0,-0.019908,0.098147,3,2,0,0,0
4084,80,90,1.503731889,0.837712127,1.259694439,0,1.04982506,2.55,0,2.55,0,0,0,0,0,0,0.158877,0.047754,3,1,0,0,0
4084,42,32,1.503710539,0.838214238,1.260431584,0,1.04916661,2.55,0,2.55,0,0,0,0,0,0,0.044383,0.161509,1,3,0,0,0
4084,20,29,1.45355977,0.771177291,1.120952285,0,0.96564329,3.04,2,2.55,0,0,0,5,0,2,-0.268884,0.172981,3,2,0,0,0
4084,77,68,1.447200876,0.854289037,1.236327843,0,0.99244759,2.55,0,3.04,2,0,0,0,5,2,0.162307,-0.272052,2,3,0,0,0
4084,31,0,1.381521215,0.884962338,1.222594244,0,0.97524226,3.44,1,2.55,0,0,0,0,6,1,-0.281716,0.170482,2,3,0,0,0
4084,48,79,1.381207672,0.880062012,1.215548403,0,0.98540195,2.55,0,3.44,1,1,0,6,0,1,0.166092,-0.281091,3,2,0,0,0
4084,79,80,1.37452382,0.697593419,0.958858771,0,1.05956791,3.44,1,2.55,0,0,0,0,0,1,-0.281091,0.158877,2,3,0,0,0
4084,32,31,1.373125989,0.701817554,0.963683923,0,1.06267861,2.55,0,3.44,1,0,0,0,0,1,0.161509,-0.281716,3,2,0,0,0
4085,19,17,1.590694475,0.651856954,1.036905256,5,0.91814958,2.55,0,2.55,0,0,0,5,5,0,-0.272312,0.217181,4,4,19,0.421052632,0
4085,13,19,1.523269339,0.721927955,1.099690719,5,0.92383248,2.55,0,2.55,0,1,0,5,5,0,0.036477,-0.272312,3,4,19,0.421052632,0
4085,17,18,1.441469784,0.748530572,1.078984201,6,0.95350076,2.55,0,3.44,1,0,0,5,6,1,0.217181,-0.289005,4,2,19,0.421052632,1
4085,18,1,1.34701294,0.753542774,1.015031867,6,1.14517403,3.44,1,2.55,0,0,1,6,6,1,-0.289005,0.224722,2,3,19,0.421052632,0
4085,38,37,1.44147333,0.881252116,1.270301422,0,1.04984823,2.55,0,3.04,2,0,0,0,0,2,0.114758,-0.182133,1,2,0,0,0
4085,44,45,1.413834427,0.874168552,1.235929594,0,0.95076197,3.44,1,2.55,0,0,0,0,0,1,-0.268581,0.181368,2,1,0,0,0
4085,37,10,1.391714004,0.760421934,1.058289855,0,1.15427506,3.04,2,2.55,0,0,1,0,6,2,-0.182133,0.151469,2,3,0,0,0
