Molecule,Atom 1,Atom 2,Bond Length,Elecneg_1,Ele_1,Elecneg_2,Ele_2,InConj_1,InConj_2,InRing_1,InRing_2,Neighbour1,Neighbour2
4093-2,46,47,1.398721611,2.55,0,2.55,0,1,1,6,6,2,2
4093-2,37,38,1.398560283,2.55,0,2.55,0,1,1,6,6,2,2
4093-2,56,58,1.39719319,2.55,0,2.55,0,0,0,6,6,2,2
4093-2,36,37,1.39645567,2.55,0,2.55,0,1,1,6,6,2,2
4093-2,35,38,1.396308868,2.55,0,2.55,0,1,1,6,6,2,2
4093-2,45,46,1.396187619,2.55,0,2.55,0,1,1,6,6,2,2
4093-2,70,71,1.395822099,2.55,0,2.55,0,1,1,6,6,2,2
4093-2,47,48,1.395282266,2.55,0,2.55,0,1,1,6,6,2,2
4093-2,69,73,1.394685603,2.55,0,2.55,0,1,1,6,6,2,2
4093-2,3,4,1.394386615,2.55,0,2.55,0,0,0,6,6,2,3
4093-2,57,60,1.39250504,2.55,0,2.55,0,0,0,6,6,2,2
4093-2,2,5,1.391338043,2.55,0,2.55,0,0,0,6,6,2,2
4093-2,28,29,1.370875353,2.55,0,2.55,0,0,0,5,5,3,3
4093-2,26,33,1.514934924,2.55,0,2.55,0,0,1,5,6,4,3
4093-2,24,31,1.510687451,2.55,0,2.55,0,0,1,5,6,4,3
4093-2,59,65,1.509076998,2.55,0,2.55,0,0,0,6,0,3,1
4093-2,72,78,1.509019631,2.55,0,2.55,0,1,0,6,0,3,1
4093-2,0,9,1.504935911,2.55,0,2.55,0,0,0,6,0,3,3
4093-2,29,55,1.484667413,2.55,0,2.55,0,0,1,5,6,3,3
4093-2,28,54,1.48009747,2.55,0,2.55,0,0,0,5,6,3,3
4093-2,4,17,1.42963048,2.55,0,3.04,2,0,1,6,5,3,3
4093-2,10,11,1.428443074,3.44,1,2.55,0,0,0,0,0,2,1
4093-2,9,10,1.336739118,2.55,0,3.44,1,0,0,0,0,3,2
4093-2,9,15,1.210201508,2.55,0,3.44,1,0,0,0,0,3,1
4093-2,18,22,1.208048055,2.55,0,3.44,1,1,0,5,0,3,1
4093-2,19,23,1.206438163,2.55,0,3.44,1,1,0,5,0,3,1
4093-2,30,32,1.193582733,2.55,0,3.44,1,0,0,5,0,3,1
4094,14,19,1.589683162,2.55,0,2.55,0,0,0,5,5,3,4
4094,13,17,1.581498898,2.55,0,2.55,0,0,0,5,5,3,4
4094,13,14,1.54933928,2.55,0,2.55,0,0,0,5,5,3,3
4094,17,23,1.544435849,2.55,0,2.55,0,0,0,5,5,4,3
4094,19,22,1.543736064,2.55,0,2.55,0,0,0,5,5,4,3
4094,19,23,1.541925659,2.55,0,2.55,0,0,0,5,5,4,3
4094,17,21,1.536397886,2.55,0,2.55,0,0,0,5,5,4,3
4094,12,14,1.528872606,2.55,0,2.55,0,0,0,5,5,3,3
4094,11,13,1.526811158,2.55,0,2.55,0,0,0,5,5,3,3
4094,25,27,1.410272881,2.55,0,2.55,0,1,1,6,6,3,2
4094,3,4,1.409570213,2.55,0,2.55,0,1,1,6,6,3,3
4094,10,12,1.408279055,3.04,2,2.55,0,0,0,5,5,3,3
4094,25,28,1.408042387,2.55,0,2.55,0,1,1,6,6,3,2
4094,26,36,1.40779582,2.55,0,2.55,0,1,1,6,6,3,2
4094,26,37,1.406564723,2.55,0,2.55,0,1,1,6,6,3,2
4094,10,11,1.403635363,3.04,2,2.55,0,0,0,5,5,3,3
4094,0,3,1.402960942,2.55,0,2.55,0,1,1,6,6,2,3
4094,1,2,1.402562992,2.55,0,2.55,0,1,1,6,6,3,2
4094,0,1,1.402101741,2.55,0,2.55,0,1,1,6,6,2,3
4094,4,5,1.39897683,2.55,0,2.55,0,1,1,6,6,3,2
4094,29,30,1.398444175,2.55,0,2.55,0,1,1,6,6,2,2
4094,37,38,1.397818039,2.55,0,2.55,0,1,1,6,6,2,2
4094,38,39,1.397798568,2.55,0,2.55,0,1,1,6,6,2,2
4094,39,40,1.397731267,2.55,0,2.55,0,1,1,6,6,2,2
4094,36,40,1.397680766,2.55,0,2.55,0,1,1,6,6,2,2
4094,30,31,1.397676024,2.55,0,2.55,0,1,1,6,6,2,2
4094,28,31,1.396835099,2.55,0,2.55,0,1,1,6,6,2,2
4094,27,29,1.396127077,2.55,0,2.55,0,1,1,6,6,2,2
4094,2,5,1.393344475,2.55,0,2.55,0,1,1,6,6,2,2
4094,21,22,1.36271729,2.55,0,2.55,0,0,0,5,5,3,3
4094,56,57,1.533144586,2.55,0,2.55,0,0,0,0,0,2,1
4094,19,56,1.528419706,2.55,0,2.55,0,0,0,5,0,4,2
4094,17,52,1.518499939,2.55,0,2.55,0,0,0,5,0,4,1
4094,1,9,1.509694819,2.55,0,2.55,0,1,0,6,0,3,1
4094,3,7,1.507466759,2.55,0,2.55,0,1,0,6,0,3,1
4094,22,26,1.489949135,2.55,0,2.55,0,0,1,5,6,3,3
4094,21,25,1.48063404,2.55,0,2.55,0,0,1,5,6,3,3
4094,4,10,1.435479416,2.55,0,3.04,2,1,0,6,5,3,3
4094,11,15,1.206750791,2.55,0,3.44,1,0,0,5,0,3,1
4094,12,16,1.205898229,2.55,0,3.44,1,0,0,5,0,3,1
4094,23,24,1.200259415,2.55,0,3.44,1,0,0,5,0,3,1
4095,14,19,1.57880614,2.55,0,2.55,0,0,0,5,5,3,4
4095,13,17,1.577431769,2.55,0,2.55,0,0,0,5,5,3,4
4095,17,23,1.554736649,2.55,0,2.55,0,0,0,5,5,4,3
4095,19,23,1.551512959,2.55,0,2.55,0,0,0,5,5,4,3
4095,13,14,1.544056533,2.55,0,2.55,0,0,0,5,5,3,3
4095,17,21,1.54295475,2.55,0,2.55,0,0,0,5,5,4,3
4095,19,22,1.542116293,2.55,0,2.55,0,0,0,5,5,4,3
4095,12,14,1.519571568,2.55,0,2.55,0,0,0,5,5,3,3
4095,11,13,1.515771086,2.55,0,2.55,0,0,0,5,5,3,3
4095,25,27,1.410848015,2.55,0,2.55,0,0,0,6,6,3,2
4095,3,4,1.40999719,2.55,0,2.55,0,0,0,6,6,3,3
4095,25,28,1.409360873,2.55,0,2.55,0,0,0,6,6,3,2
4095,26,37,1.40845951,2.55,0,2.55,0,0,0,6,6,3,2
4095,26,36,1.408185394,2.55,0,2.55,0,0,0,6,6,3,2
4095,10,12,1.406742546,3.04,2,2.55,0,0,0,5,5,3,3
4095,0,1,1.404841359,2.55,0,2.55,0,0,0,6,6,2,3
4095,1,2,1.404112746,2.55,0,2.55,0,0,0,6,6,3,2
4095,10,11,1.403878043,3.04,2,2.55,0,0,0,5,5,3,3
4095,36,40,1.398446619,2.55,0,2.55,0,0,0,6,6,2,2
4095,38,39,1.397506022,2.55,0,2.55,0,0,0,6,6,2,2
4095,29,30,1.39742142,2.55,0,2.55,0,0,0,6,6,2,2
4095,27,29,1.397368377,2.55,0,2.55,0,0,0,6,6,2,2
4095,30,31,1.39732036,2.55,0,2.55,0,0,0,6,6,2,2
4095,39,40,1.397121315,2.55,0,2.55,0,0,0,6,6,2,2
4095,37,38,1.397107199,2.55,0,2.55,0,0,0,6,6,2,2
4095,28,31,1.396942435,2.55,0,2.55,0,0,0,6,6,2,2
4095,2,5,1.396796288,2.55,0,2.55,0,0,0,6,6,2,2
4095,4,5,1.395537054,2.55,0,2.55,0,0,0,6,6,3,2
4095,0,3,1.388216543,2.55,0,2.55,0,0,0,6,6,2,3
4095,21,22,1.369493182,2.55,0,2.55,0,0,0,5,5,3,3
4095,47,48,1.532155254,2.55,0,2.55,0,0,0,0,0,2,1
4095,46,62,1.532071883,2.55,0,2.55,0,0,0,0,0,2,1
4095,19,47,1.528536864,2.55,0,2.55,0,0,0,5,0,4,2
4095,17,46,1.527931278,2.55,0,2.55,0,0,0,5,0,4,2
4095,22,26,1.493572482,2.55,0,2.55,0,0,0,5,6,3,3
4095,21,25,1.488943783,2.55,0,2.55,0,0,0,5,6,3,3
4095,3,7,1.481458434,2.55,0,3.04,2,0,0,6,0,3,3
4095,4,10,1.421576033,2.55,0,3.04,2,0,0,6,5,3,3
4095,9,56,1.414030189,3.44,1,2.55,0,0,0,0,0,2,1
4095,1,9,1.348686069,2.55,0,3.44,1,0,0,6,0,3,2
4095,7,61,1.222027126,3.04,2,3.44,1,0,0,0,0,3,1
4095,7,60,1.216971082,3.04,2,3.44,1,0,0,0,0,3,1
4095,11,15,1.207473561,2.55,0,3.44,1,0,0,5,0,3,1
4095,12,16,1.206188899,2.55,0,3.44,1,0,0,5,0,3,1
4095,23,24,1.197758473,2.55,0,3.44,1,0,0,5,0,3,1
4096,0,2,1.589288,2.55,0,2.55,0,0,0,5,5,3,4
4096,1,4,1.572213363,2.55,0,2.55,0,0,0,5,5,3,4
4096,0,1,1.565111763,2.55,0,2.55,0,0,0,5,5,3,3
4096,2,7,1.554931971,2.55,0,2.55,0,0,0,5,5,4,2
4096,4,7,1.547904684,2.55,0,2.55,0,0,0,5,5,4,2
4096,4,6,1.54157871,2.55,0,2.55,0,0,0,5,5,4,3
4096,1,31,1.530564056,2.55,0,2.55,0,0,0,5,6,3,2
4096,31,33,1.53012485,2.55,0,2.55,0,0,0,6,6,2,2
4096,2,5,1.523591749,2.55,0,2.55,0,0,0,5,5,4,3
4096,23,33,1.517740487,2.55,0,2.55,0,1,0,6,6,3,2
4096,4,9,1.514671415,2.55,0,2.55,0,0,1,5,6,4,3
4096,9,23,1.411739672,2.55,0,2.55,0,1,1,6,6,3,3
4096,3,41,1.409340403,2.55,0,2.55,0,1,1,6,6,3,2
4096,3,39,1.406640517,2.55,0,2.55,0,1,1,6,6,3,2
4096,9,10,1.405862515,2.55,0,2.55,0,1,1,6,6,3,2
4096,42,43,1.405255857,2.55,0,2.55,0,1,1,6,6,2,3
4096,23,26,1.404934278,2.55,0,2.55,0,1,1,6,6,3,2
4096,40,43,1.40469717,2.55,0,2.55,0,1,1,6,6,2,3
4096,24,25,1.39860057,2.55,0,2.55,0,1,1,6,6,2,2
4096,39,40,1.395546273,2.55,0,2.55,0,1,1,6,6,2,2
4096,25,26,1.394558858,2.55,0,2.55,0,1,1,6,6,2,2
4096,10,24,1.394093642,2.55,0,2.55,0,1,1,6,6,2,2
4096,41,42,1.393368927,2.55,0,2.55,0,1,1,6,6,2,2
4096,5,6,1.370639609,2.55,0,2.55,0,0,0,5,5,3,3
4096,2,8,1.528920872,2.55,0,2.55,0,0,0,5,0,4,3
4096,0,3,1.519380991,2.55,0,2.55,0,0,1,5,6,3,3
4096,48,49,1.518998682,2.55,0,2.55,0,0,0,0,0,3,1
4096,8,11,1.516997276,2.55,0,2.55,0,0,0,0,0,3,1
4096,43,48,1.503688409,2.55,0,2.55,0,1,0,6,0,3,3
4096,6,17,1.414812775,2.55,0,2.55,0,0,0,5,0,3,2
4096,5,19,1.362852439,2.55,0,3.04,2,0,0,5,0,3,1
4096,48,53,1.216209225,2.55,0,3.44,1,0,0,0,0,3,1
4096,8,22,1.213312135,2.55,0,3.44,1,0,0,0,0,3,1
4096,17,18,1.165966024,2.55,0,3.04,2,0,0,0,0,2,1
4097,1,3,1.624240162,2.55,0,2.55,0,0,0,5,5,4,4
4097,0,1,1.619687797,2.55,0,2.55,0,0,0,5,5,4,4
4097,1,27,1.590683646,2.55,0,2.55,0,0,0,5,5,4,3
4097,0,2,1.587579775,2.55,0,2.55,0,0,0,5,5,4,4
4097,27,28,1.556505706,2.55,0,2.55,0,0,0,5,5,3,3
4097,3,6,1.547654273,2.55,0,2.55,0,0,0,5,5,4,3
4097,3,5,1.544678058,2.55,0,2.55,0,0,0,5,5,4,3
4097,2,4,1.537783207,2.55,0,2.55,0,0,0,5,5,4,3
4097,2,6,1.537678802,2.55,0,2.55,0,0,0,5,5,4,3
4097,0,26,1.534848643,2.55,0,2.55,0,0,0,5,5,4,3
4097,26,28,1.523852952,2.55,0,2.55,0,0,0,5,5,3,3
4097,11,18,1.411463549,2.55,0,2.55,0,1,1,6,6,3,2
4097,8,64,1.410168193,2.55,0,2.55,0,1,1,6,6,3,2
4097,34,36,1.409639949,2.55,0,2.55,0,1,1,6,6,3,2
4097,8,65,1.4093867,2.55,0,2.55,0,1,1,6,6,3,2
4097,9,54,1.408221524,2.55,0,2.55,0,1,1,6,6,3,2
4097,9,56,1.4079438,2.55,0,2.55,0,1,1,6,6,3,2
4097,11,16,1.407752266,2.55,0,2.55,0,1,1,6,6,3,2
4097,34,39,1.406476275,2.55,0,2.55,0,1,1,6,6,3,2
4097,39,40,1.398765387,2.55,0,2.55,0,1,1,6,6,2,2
4097,16,17,1.398612761,2.55,0,2.55,0,1,1,6,6,2,2
4097,66,67,1.398351161,2.55,0,2.55,0,1,1,6,6,2,2
4097,18,19,1.398009467,2.55,0,2.55,0,1,1,6,6,2,2
4097,55,57,1.397823526,2.55,0,2.55,0,1,1,6,6,2,2
4097,57,58,1.397731048,2.55,0,2.55,0,1,1,6,6,2,2
4097,36,37,1.397648957,2.55,0,2.55,0,1,1,6,6,2,2
4097,65,68,1.397625472,2.55,0,2.55,0,1,1,6,6,2,2
4097,67,68,1.397457479,2.55,0,2.55,0,1,1,6,6,2,2
4097,54,55,1.39719542,2.55,0,2.55,0,1,1,6,6,2,2
4097,37,38,1.397170085,2.55,0,2.55,0,1,1,6,6,2,2
4097,38,40,1.396617034,2.55,0,2.55,0,1,1,6,6,2,2
4097,19,20,1.396336128,2.55,0,2.55,0,1,1,6,6,2,2
4097,56,58,1.396245878,2.55,0,2.55,0,1,1,6,6,2,2
4097,64,66,1.395773784,2.55,0,2.55,0,1,1,6,6,2,2
4097,17,20,1.395319671,2.55,0,2.55,0,1,1,6,6,2,2
4097,4,5,1.365843583,2.55,0,2.55,0,0,0,5,5,3,3
4097,1,11,1.542418403,2.55,0,2.55,0,0,1,5,6,4,3
4097,0,12,1.542406481,2.55,0,2.55,0,0,0,5,0,4,1
4097,28,29,1.541476978,2.55,0,2.55,0,0,0,5,0,3,1
4097,27,34,1.528647242,2.55,0,2.55,0,0,1,5,6,3,3
4097,3,47,1.523811448,2.55,0,2.55,0,0,0,5,0,4,1
4097,2,7,1.519205838,2.55,0,2.55,0,0,0,5,0,4,1
4097,4,9,1.486896116,2.55,0,2.55,0,0,1,5,6,3,3
4097,5,8,1.486212954,2.55,0,2.55,0,0,1,5,6,3,3
4097,26,46,1.208163922,2.55,0,3.44,1,0,0,5,0,3,1
4097,6,10,1.20079705,2.55,0,3.44,1,0,0,5,0,3,1
4098,10,11,1.620000812,2.55,0,2.55,0,0,0,4,4,3,3
4098,3,11,1.524599852,2.55,0,2.55,0,0,0,4,4,3,3
4098,0,10,1.524332734,2.55,0,2.55,0,0,0,4,4,3,3
4098,4,5,1.406279682,2.55,0,2.55,0,0,0,6,6,2,2
4098,1,2,1.406274726,2.55,0,2.55,0,0,0,6,6,2,2
4098,15,21,1.40610613,2.55,0,2.55,0,1,1,6,6,3,2
4098,12,20,1.406063993,2.55,0,2.55,0,1,1,6,6,3,2
4098,18,19,1.40568657,2.55,0,2.55,0,1,1,6,6,3,2
4098,24,25,1.405663055,2.55,0,2.55,0,1,1,6,6,3,2
4098,2,5,1.405523425,2.55,0,2.55,0,0,0,6,6,2,2
4098,12,16,1.402897439,2.55,0,2.55,0,1,1,6,6,3,2
4098,15,22,1.402797704,2.55,0,2.55,0,1,1,6,6,3,2
4098,17,18,1.402279176,2.55,0,2.55,0,1,1,6,6,2,3
4098,23,24,1.402246901,2.55,0,2.55,0,1,1,6,6,2,3
4098,22,23,1.398113439,2.55,0,2.55,0,1,1,6,6,2,2
4098,16,17,1.3980414,2.55,0,2.55,0,1,1,6,6,2,2
4098,19,20,1.39507233,2.55,0,2.55,0,1,1,6,6,2,2
4098,21,25,1.395053793,2.55,0,2.55,0,1,1,6,6,2,2
4098,0,3,1.394433066,2.55,0,2.55,0,0,0,4,4,3,3
4098,3,4,1.391541265,2.55,0,2.55,0,0,0,4,6,3,2
4098,0,1,1.391450926,2.55,0,2.55,0,0,0,4,6,3,2
4098,24,38,1.509928043,2.55,0,2.55,0,1,0,6,0,3,1
4098,18,34,1.50992208,2.55,0,2.55,0,1,0,6,0,3,1
4098,11,15,1.508019511,2.55,0,2.55,0,0,1,4,6,3,3
4098,10,12,1.507940706,2.55,0,2.55,0,0,1,4,6,3,3
4099,2,6,1.564664568,2.55,0,2.55,0,0,0,5,5,3,3
4099,1,2,1.549696159,2.55,0,2.55,0,0,0,5,5,2,3
4099,5,6,1.533099949,2.55,0,2.55,0,0,0,5,5,2,3
4099,0,1,1.46877005,3.04,2,2.55,0,0,0,5,5,3,2
4099,0,5,1.459114709,3.04,2,2.55,0,0,0,5,5,3,2
4099,28,29,1.430070628,2.55,0,2.55,0,1,1,6,6,2,3
4099,55,56,1.418337462,2.55,0,2.55,0,0,0,5,5,2,3
4099,25,26,1.412271739,2.55,0,2.55,0,1,1,5,5,3,3
4099,44,48,1.409613749,2.55,0,2.55,0,1,1,6,6,3,2
4099,34,35,1.408894054,2.55,0,2.55,0,1,1,6,6,3,2
4099,34,39,1.40827004,2.55,0,2.55,0,1,1,6,6,3,2
4099,36,37,1.406899083,2.55,0,2.55,0,1,1,6,6,2,3
4099,37,38,1.406874802,2.55,0,2.55,0,1,1,6,6,3,2
4099,25,27,1.406068292,2.55,0,2.55,0,1,1,5,6,3,2
4099,9,13,1.405449114,2.55,0,2.55,0,1,1,6,6,3,2
4099,9,14,1.405052472,2.55,0,2.55,0,1,1,6,6,3,2
4099,26,30,1.404638638,2.55,0,2.55,0,1,1,5,6,3,2
4099,29,30,1.396807331,2.55,0,2.55,0,1,1,6,6,3,2
4099,15,16,1.393275623,2.55,0,2.55,0,1,1,6,6,3,2
4099,48,49,1.393233302,2.55,0,2.55,0,1,1,6,6,2,2
4099,13,17,1.393191853,2.55,0,2.55,0,1,1,6,6,2,3
4099,14,15,1.393184327,2.55,0,2.55,0,1,1,6,6,2,3
4099,38,39,1.393159324,2.55,0,2.55,0,1,1,6,6,2,2
4099,16,17,1.392296372,2.55,0,2.55,0,1,1,6,6,2,3
4099,35,36,1.392072599,2.55,0,2.55,0,1,1,6,6,2,2
4099,53,55,1.388257507,2.55,0,2.55,0,0,0,5,5,3,2
4099,27,28,1.387050663,2.55,0,2.55,0,1,1,6,6,2,2
4099,24,26,1.376401821,3.04,2,2.55,0,1,1,5,5,2,3
4099,12,25,1.368774898,3.04,2,2.55,0,1,1,5,5,3,3
4099,53,58,1.366391971,2.55,0,3.04,2,0,0,5,5,3,3
4099,12,23,1.359597525,3.04,2,3.04,2,1,1,5,5,3,2
4099,57,58,1.343396796,3.04,2,3.04,2,0,0,5,5,2,3
4099,46,47,1.340934657,2.55,0,3.04,2,1,1,6,6,3,2
4099,45,46,1.339796341,3.04,2,2.55,0,1,1,6,6,2,3
4099,44,45,1.339296257,2.55,0,3.04,2,1,1,6,6,3,2
4099,56,57,1.333469835,2.55,0,3.04,2,0,0,5,5,3,2
4099,47,49,1.332443079,3.04,2,2.55,0,1,1,6,6,2,2
4099,23,24,1.286729614,3.04,2,3.04,2,1,1,5,5,2,2
4099,68,69,1.533841203,2.55,0,2.55,0,0,0,0,0,3,1
4099,68,73,1.532567064,2.55,0,2.55,0,0,0,0,0,3,1
4099,6,9,1.512597553,2.55,0,2.55,0,0,1,5,6,3,3
4099,56,59,1.498756134,2.55,0,2.55,0,0,0,5,0,3,1
4099,37,44,1.48813665,2.55,0,2.55,0,1,1,6,6,3,3
4099,29,34,1.487321556,2.55,0,2.55,0,1,1,6,6,3,3
4099,0,68,1.46496906,3.04,2,2.55,0,0,0,5,0,3,3
4099,2,12,1.459848449,2.55,0,3.04,2,0,1,5,5,3,3
4099,58,63,1.446856327,3.04,2,2.55,0,0,0,5,0,3,1
4099,52,53,1.401542452,3.04,2,2.55,0,0,0,0,5,2,3
4099,46,52,1.379312605,2.55,0,3.04,2,1,0,6,0,3,2
4100,3,11,1.606956156,2.55,0,2.55,0,0,0,5,5,4,3
4100,0,9,1.592764544,2.55,0,2.55,0,0,0,5,5,3,3
4100,9,11,1.548525239,2.55,0,2.55,0,0,0,5,5,3,3
4100,2,3,1.525914848,2.55,0,2.55,0,0,0,5,5,2,4
4100,0,1,1.514978626,2.55,0,2.55,0,0,0,5,5,3,2
4100,3,4,1.485640246,2.55,0,3.04,2,0,0,5,5,4,3
4100,0,4,1.470834641,2.55,0,3.04,2,0,0,5,5,3,3
4100,9,14,1.467702673,2.55,0,3.04,2,0,0,5,5,3,2
4100,11,16,1.453631061,2.55,0,3.04,2,0,0,5,5,3,3
4100,16,18,1.361265618,3.04,2,3.04,2,0,0,5,5,3,2
4100,1,2,1.338400431,2.55,0,2.55,0,0,0,5,5,2,2
4100,14,18,1.252566152,3.04,2,3.04,2,0,0,5,5,2,2
4100,26,27,1.53076043,2.55,0,2.55,0,0,0,0,0,2,1
4100,19,20,1.525558916,2.55,0,2.55,0,0,0,0,0,2,1
4100,3,26,1.5233278,2.55,0,2.55,0,0,0,5,0,4,2
4100,16,19,1.455082888,3.04,2,2.55,0,0,0,5,0,3,2
4100,4,5,1.450759318,3.04,2,2.55,0,0,0,5,0,3,1
4101,64,67,1.537157183,2.55,0,2.55,0,1,0,5,5,3,4
4101,11,14,1.53346243,2.55,0,2.55,0,1,0,5,5,3,4
4101,14,18,1.52914193,2.55,0,2.55,0,0,1,5,5,4,3
4101,67,71,1.527118822,2.55,0,2.55,0,0,0,5,5,4,3
4101,69,72,1.474674721,2.55,0,2.55,0,1,0,5,5,3,3
4101,16,19,1.472996699,2.55,0,2.55,0,1,1,5,5,3,3
4101,11,16,1.409598389,2.55,0,2.55,0,1,1,5,5,3,3
4101,64,69,1.409247301,2.55,0,2.55,0,1,1,5,5,3,3
4101,18,19,1.407853348,2.55,0,2.55,0,1,1,5,5,3,3
4101,24,25,1.407193361,2.55,0,2.55,0,1,1,6,6,2,3
4101,13,28,1.406903456,2.55,0,2.55,0,1,1,6,6,3,2
4101,38,40,1.406899734,2.55,0,2.55,0,1,1,6,6,3,2
4101,91,92,1.406835533,2.55,0,2.55,0,1,1,6,6,3,2
4101,77,78,1.406834265,2.55,0,2.55,0,0,0,6,6,2,3
4101,66,81,1.406818486,2.55,0,2.55,0,1,1,6,6,3,2
4101,13,32,1.40640397,2.55,0,2.55,0,1,1,6,6,3,2
4101,38,39,1.406396604,2.55,0,2.55,0,1,1,6,6,3,2
4101,66,85,1.406349292,2.55,0,2.55,0,1,1,6,6,3,2
4101,75,78,1.406341737,2.55,0,2.55,0,0,0,6,6,2,3
4101,91,93,1.406316108,2.55,0,2.55,0,1,1,6,6,3,2
4101,71,72,1.405951963,2.55,0,2.55,0,0,0,5,5,3,3
4101,22,25,1.404992925,2.55,0,2.55,0,1,1,6,6,2,3
4101,57,59,1.403398728,2.55,0,2.55,0,1,1,6,6,2,2
4101,4,6,1.403245761,2.55,0,2.55,0,1,1,6,6,2,2
4101,73,77,1.401638582,2.55,0,2.55,0,0,0,6,6,2,2
4101,60,68,1.401256062,2.55,0,2.55,0,1,1,6,6,2,2
4101,7,15,1.40116186,2.55,0,2.55,0,1,1,6,6,2,2
4101,20,24,1.401042125,2.55,0,2.55,0,1,1,6,6,2,2
4101,57,60,1.400343967,2.55,0,2.55,0,1,1,6,6,2,2
4101,4,7,1.400242319,2.55,0,2.55,0,1,1,6,6,2,2
4101,83,84,1.39979346,2.55,0,2.55,0,1,1,6,6,2,2
4101,30,31,1.399733249,2.55,0,2.55,0,1,1,6,6,2,2
4101,82,83,1.399596493,2.55,0,2.55,0,1,1,6,6,2,2
4101,41,42,1.399572422,2.55,0,2.55,0,1,1,6,6,2,2
4101,95,96,1.399562945,2.55,0,2.55,0,1,1,6,6,2,2
4101,29,30,1.399540632,2.55,0,2.55,0,1,1,6,6,2,2
4101,42,43,1.399495054,2.55,0,2.55,0,1,1,6,6,2,2
4101,94,95,1.399264661,2.55,0,2.55,0,1,1,6,6,2,2
4101,68,69,1.397013484,2.55,0,2.55,0,1,1,6,5,2,3
4101,19,22,1.396977103,2.55,0,2.55,0,1,1,5,6,3,2
4101,15,16,1.396894582,2.55,0,2.55,0,1,1,6,5,2,3
4101,72,75,1.396207299,2.55,0,2.55,0,0,0,5,6,3,2
4101,40,41,1.395806307,2.55,0,2.55,0,1,1,6,6,2,2
4101,39,43,1.395390722,2.55,0,2.55,0,1,1,6,6,2,2
4101,28,29,1.395353323,2.55,0,2.55,0,1,1,6,6,2,2
4101,93,94,1.395343564,2.55,0,2.55,0,1,1,6,6,2,2
4101,84,85,1.395246293,2.55,0,2.55,0,1,1,6,6,2,2
4101,31,32,1.395187274,2.55,0,2.55,0,1,1,6,6,2,2
4101,81,82,1.39505681,2.55,0,2.55,0,1,1,6,6,2,2
4101,92,96,1.395037191,2.55,0,2.55,0,1,1,6,6,2,2
4101,18,20,1.391163572,2.55,0,2.55,0,1,1,5,6,3,2
4101,6,11,1.39043649,2.55,0,2.55,0,1,1,6,5,2,3
4101,59,64,1.389677938,2.55,0,2.55,0,1,1,6,5,2,3
4101,71,73,1.387842287,2.55,0,2.55,0,0,0,5,6,3,2
4101,54,58,1.34525975,2.55,0,3.04,2,1,1,6,6,3,2
4101,9,12,1.344210979,2.55,0,3.04,2,0,0,6,6,3,2
4101,62,65,1.341432446,2.55,0,3.04,2,1,1,6,6,3,2
4101,1,5,1.340628928,2.55,0,3.04,2,0,0,6,6,3,2
4101,1,3,1.340403037,2.55,0,3.04,2,0,0,6,6,3,2
4101,56,62,1.338618969,3.04,2,2.55,0,1,1,6,6,2,3
4101,54,56,1.338485848,2.55,0,3.04,2,1,1,6,6,3,2
4101,3,9,1.337162643,3.04,2,2.55,0,0,0,6,6,2,3
4101,5,10,1.333080259,3.04,2,2.55,0,0,0,6,6,2,3
4101,58,63,1.331965488,3.04,2,2.55,0,1,1,6,6,2,3
4101,63,65,1.329671088,2.55,0,3.04,2,1,1,6,6,3,2
4101,10,12,1.328660001,2.55,0,3.04,2,0,0,6,6,3,2
4101,10,14,1.541547714,2.55,0,2.55,0,0,0,6,5,3,4
4101,63,67,1.540607933,2.55,0,2.55,0,1,0,6,5,3,4
4101,78,102,1.510801326,2.55,0,2.55,0,0,0,6,0,3,1
4101,25,49,1.510734515,2.55,0,2.55,0,1,0,6,0,3,1
4101,1,38,1.486189616,2.55,0,2.55,0,0,1,6,6,3,3
4101,54,91,1.485796674,2.55,0,2.55,0,1,1,6,6,3,3
4101,9,13,1.484884712,2.55,0,2.55,0,0,1,6,6,3,3
4101,62,66,1.484120417,2.55,0,2.55,0,1,1,6,6,3,3
4101,27,80,1.462513241,3.44,1,3.44,1,0,0,0,0,2,2
4101,14,27,1.421517033,2.55,0,3.44,1,0,0,5,0,4,2
4101,67,80,1.41998035,2.55,0,3.44,1,0,0,5,0,4,2
4102,39,61,1.565940999,2.55,0,2.55,0,0,0,5,6,4,2
4102,39,71,1.561314516,2.55,0,2.55,0,0,0,5,6,4,2
4102,68,71,1.535794032,2.55,0,2.55,0,0,0,6,6,2,2
4102,6,39,1.535279831,2.55,0,2.55,0,0,0,5,5,3,4
4102,61,62,1.534706871,2.55,0,2.55,0,0,0,6,6,2,2
4102,65,68,1.534075322,2.55,0,2.55,0,0,0,6,6,2,2
4102,62,65,1.533936245,2.55,0,2.55,0,0,0,6,6,2,2
4102,39,40,1.530630456,2.55,0,2.55,0,0,0,5,5,4,3
4102,0,1,1.5172989,2.55,0,2.55,0,0,0,6,6,2,4
4102,7,41,1.476251953,2.55,0,2.55,0,0,0,5,5,3,3
4102,4,5,1.464861018,2.55,0,2.55,0,0,0,6,6,3,2
4102,1,2,1.449055767,2.55,0,3.44,1,0,0,6,6,4,2
4102,8,9,1.438206777,2.55,0,2.55,0,0,0,6,6,3,3
