Molecule,Atom 1,Atom 2,Bond Length,Standardised Bond Length,Cos Part Angles,Cos(Length),InRing_B,Mayer,Elecneg_1,Ele_1,Elecneg_2,Ele_2,InConj_1,InConj_2,InRing_1,InRing_2,Bond Type,MullikenCharge1,MullikenCharge2,Neighbour1,Neighbour2,MaxRing,Ratio,IsBroken,,,,
732,21,23,1.523621781,0.997134673,0.715530436,1.090197756,0,0.98432165,2.55,0,2.55,0,0,0,0,0,0,0.044706,-0.006735,3,2,0,0,0,,,,
732,12,2,1.499733904,0.981501246,0.746362831,1.119345642,0,1.06982659,2.55,0,2.55,0,0,0,0,5,0,0.095444,-0.043029,2,3,0,0,0,,,,
733,3,5,1.591414094,1.041501371,0.659161613,1.048999081,5,0.99523798,2.55,0,2.55,0,0,0,5,5,0,-0.06439,-0.059095,3,3,6,0.33333333,0,,,,
733,2,3,1.528462671,1.000302795,0.783485893,1.197528941,5,0.97083914,2.55,0,2.55,0,0,0,5,5,0,-0.043213,-0.06439,3,3,6,0.33333333,0,,,,
733,13,12,1.528450963,1.000295133,0.847593586,1.295505232,0,1.13097707,2.55,0,2.55,0,0,0,0,0,0,0.004636,0.095339,1,2,0,0,0,,,,
733,5,21,1.526297276,0.998885652,0.793499003,1.211115367,0,0.91431597,2.55,0,2.55,0,0,0,5,0,0,-0.059095,0.044709,3,3,0,0,0,,,,
733,23,24,1.524307278,0.997583297,0.839056547,1.278980001,0,1.10768541,2.55,0,2.55,0,0,0,0,0,0,-0.007049,0.041277,2,1,0,0,0,,,,
733,21,23,1.523619133,0.99713294,0.715484253,1.090125498,0,0.98445407,2.55,0,2.55,0,0,0,0,0,0,0.044709,-0.007049,3,2,0,0,0,,,,
733,12,2,1.499701932,0.981480322,0.746370682,1.119333554,0,1.06986838,2.55,0,2.55,0,0,0,0,5,0,0.095339,-0.043213,2,3,0,0,0,,,,
734,20,19,1.574452535,1.030400874,0.87065107,1.370798784,6,1.03268262,2.55,0,2.55,0,1,0,5,6,0,-0.020667,0.234279,3,4,9,0.33333333,1,,,,
734,33,32,1.532528885,1.00296393,0.692139604,1.060723935,0,1.09375676,2.55,0,2.55,0,0,0,0,0,0,0.119088,0.183331,2,2,0,0,0,,,,
734,63,64,1.518689219,0.993906557,0.647727854,0.983697309,0,1.04497032,2.55,0,2.55,0,0,0,0,0,0,0.236936,0.173501,2,2,0,0,0,,,,
734,71,73,1.515906685,0.992085527,0.870618893,1.319776999,0,1.02470256,2.55,0,2.55,0,0,0,0,0,0,0.128002,-0.011137,3,1,0,0,0,,,,
734,32,28,1.455834443,0.999200029,0.841769953,1.22547769,0,0.91102662,2.55,0,3.04,2,0,1,0,5,2,0.183331,-0.287032,2,3,0,0,0,,,,
734,39,36,1.45139362,0.996152107,0.841397788,1.221199381,0,1.05185947,2.55,0,3.04,2,0,0,0,0,2,0.103375,-0.296271,1,2,0,0,0,,,,
734,36,33,1.449462079,0.99482641,0.683323535,0.990451552,0,1.04471385,3.04,2,2.55,0,0,0,0,0,2,-0.296271,0.119088,2,2,0,0,0,,,,
734,61,63,1.429844467,1.016236295,0.675461361,0.96580469,0,0.9059265,3.44,1,2.55,0,0,0,0,0,1,-0.338084,0.236936,2,2,0,0,0,,,,
734,64,67,1.420495564,1.00959173,0.704241799,1.000372351,0,0.94689443,2.55,0,3.44,1,0,0,0,0,1,0.173501,-0.301061,2,2,0,0,0,,,,
734,19,31,1.419112125,1.008608475,0.69337094,0.983971107,0,0.95280036,2.55,0,3.44,1,0,0,6,0,1,0.234279,-0.330537,4,2,0,0,0,,,,
734,54,59,1.408562438,0.966755277,0.79892093,1.125330013,0,1.07223781,2.55,0,3.04,2,1,0,6,0,2,0.1302,-0.07312,3,2,0,0,0,,,,
734,46,44,1.406390215,0.965264389,0.99936539,1.405497706,0,1.0868503,3.04,2,2.55,0,0,1,0,6,2,-0.074745,0.112385,2,3,0,0,0,,,,
734,59,60,1.374861421,0.94362486,0.996921767,1.370629277,0,1.13875845,3.04,2,2.55,0,0,0,0,0,2,-0.07312,0.22569,2,3,0,0,0,,,,
734,45,46,1.371154521,0.94108066,0.740439443,1.01525689,0,1.14688316,2.55,0,3.04,2,0,0,0,0,2,0.257008,-0.074745,3,2,0,0,0,,,,
734,31,45,1.364193648,0.969576154,0.714508457,0.974727899,0,1.07010452,3.44,1,2.55,0,0,0,0,0,1,-0.330537,0.257008,2,3,0,0,0,,,,
734,67,71,1.362116154,0.968099612,0.998531595,1.360116015,0,1.09870795,3.44,1,2.55,0,0,0,0,0,1,-0.301061,0.128002,2,3,0,0,0,,,,
734,60,61,1.352391195,0.961187772,0.702129371,0.949553579,0,1.10802751,2.55,0,3.44,1,0,0,0,0,1,0.22569,-0.338084,3,2,0,0,0,,,,
735,18,20,1.593086687,1.042595999,0.757845075,1.207322281,5,0.90887963,2.55,0,2.55,0,0,0,5,5,0,0.222002,-0.230565,4,4,19,0.42105263,0,,,,
735,20,14,1.522669783,0.996511638,0.723434009,1.101544249,5,0.9304926,2.55,0,2.55,0,0,1,5,5,0,-0.230565,0.064908,4,3,19,0.42105263,0,,,,
735,19,18,1.471123225,1.045574431,0.764365663,1.124463878,6,0.91940399,3.44,1,2.55,0,0,0,6,5,1,-0.30178,0.222002,2,4,19,0.42105263,1,,,,
735,56,47,1.389392554,0.953598184,0.970988334,1.349064305,6,1.14776405,3.04,2,2.55,0,0,1,6,6,2,-0.31491,0.172061,3,3,10,0.4,0,,,,
735,79,90,1.386875252,0.951870454,0.973737935,1.350454179,6,1.1441382,2.55,0,3.04,2,1,0,6,6,2,0.168359,-0.308322,3,3,10,0.4,0,,,,
735,1,19,1.345093504,0.956001069,0.756957719,1.01817659,6,1.12873767,2.55,0,3.44,1,1,0,6,6,1,0.229097,-0.30178,3,2,19,0.42105263,0,,,,
735,93,94,1.533293741,1.00346449,0.849906966,1.30316323,0,1.119859,2.55,0,2.55,0,0,0,0,0,0,0.109975,0.016177,2,1,0,0,0,,,,
735,60,59,1.526864955,0.999257169,0.852191349,1.301169743,0,1.10896744,2.55,0,2.55,0,0,0,0,0,0,-0.006757,0.110046,1,2,0,0,0,,,,
735,59,56,1.462020353,1.003445678,0.735593561,1.075453279,0,0.99286653,2.55,0,3.04,2,0,0,0,6,2,0.110046,-0.31491,2,3,0,0,0,,,,
735,90,93,1.454790988,0.998483862,0.839177513,1.220823774,0,0.99500819,3.04,2,2.55,0,0,0,6,0,2,-0.308322,0.109975,3,2,0,0,0,,,,
735,11,74,1.42698017,0.933887546,0.94064046,1.342273704,0,0.92768906,2.55,0,2.55,0,1,0,6,0,0,0.003938,-0.021309,3,2,0,0,0,,,,
735,75,76,1.425918692,0.933192862,0.999978467,1.425886192,0,0.92917395,2.55,0,2.55,0,0,1,0,6,0,-0.018365,0.012166,2,3,0,0,0,,,,
735,42,41,1.420268705,0.929495226,0.999839994,1.420047783,0,0.96506225,2.55,0,2.55,0,1,0,6,0,0,-0.020161,0.004011,3,2,0,0,0,,,,
735,40,6,1.418052842,0.928045054,0.942891759,1.337072857,0,0.96438651,2.55,0,2.55,0,0,1,0,6,0,-0.002421,-0.004489,2,3,0,0,0,,,,
735,41,40,1.222735328,0.800219456,0.998155366,1.220485666,0,2.3043536,2.55,0,2.55,0,0,0,0,0,0,0.004011,-0.002421,2,2,0,0,0,,,,
735,74,75,1.222053859,0.799773468,0.999998761,1.22205355,0,2.35202508,2.55,0,2.55,0,0,0,0,0,0,-0.021309,-0.018365,2,2,0,0,0,,,,
736,0,2,1.555236258,1.017824776,0.991189124,1.541538038,4,1.06155375,2.55,0,2.55,0,0,0,4,4,0,0.217104,-0.156773,3,3,4,0.25,1,,,,
736,4,0,1.527248603,0.999508248,0.7551789,1.153288352,0,0.90032971,2.55,0,2.55,0,0,0,0,4,0,0.188311,0.217104,3,3,0,0,0,,,,
736,16,17,1.514259058,0.991007237,0.819376059,1.240753021,0,1.10652228,2.55,0,2.55,0,0,0,0,0,0,0.179133,-0.001764,2,1,0,0,0,,,,
736,7,6,1.514227211,0.990986394,0.819786647,1.241346125,0,1.10799546,2.55,0,2.55,0,0,0,0,0,0,-0.002113,0.180869,1,2,0,0,0,,,,
736,2,14,1.511743303,0.9893608,0.747556358,1.130112344,0,0.93644023,2.55,0,2.55,0,0,0,4,0,0,-0.156773,0.2258,3,3,0,0,0,,,,
736,15,16,1.441828574,1.024753784,0.690861557,0.996102879,0,0.88535045,3.44,1,2.55,0,0,0,0,0,1,-0.308894,0.179133,2,2,0,0,0,,,,
736,6,5,1.440529857,1.023830744,0.689761649,0.993627597,0,0.88776695,2.55,0,3.44,1,0,0,0,0,1,0.180869,-0.301753,2,2,0,0,0,,,,
736,14,15,1.340196652,0.952520719,0.687537799,0.92144213,0,1.2046776,2.55,0,3.44,1,0,0,0,0,1,0.2258,-0.308894,3,2,0,0,0,,,,
736,5,4,1.336872791,0.950158344,0.68565313,0.916628205,0,1.19647534,3.44,1,2.55,0,0,0,0,0,1,-0.301753,0.188311,2,3,0,0,0,,,,
737,0,2,1.532175089,1.002732388,0.764736728,1.171662527,4,1.05962284,2.55,0,2.55,0,0,0,4,4,0,0.204387,-0.14484,3,3,4,0.25,1,,,,
737,4,0,1.525480096,0.998350848,0.711220045,1.08498413,0,0.90260482,2.55,0,2.55,0,0,0,0,4,0,0.199469,0.204387,3,3,0,0,0,,,,
737,16,17,1.514564983,0.99120745,0.819768185,1.241593643,0,1.10600324,2.55,0,2.55,0,0,0,0,0,0,0.179296,-0.00041,2,1,0,0,0,,,,
737,7,6,1.514239956,0.990994735,0.819526781,1.240980607,0,1.10719079,2.55,0,2.55,0,0,0,0,0,0,-0.00181,0.178273,1,2,0,0,0,,,,
737,2,14,1.509397263,0.987825434,0.71872494,1.08486606,0,0.91597864,2.55,0,2.55,0,0,0,4,0,0,-0.14484,0.219055,3,3,0,0,0,,,,
737,6,5,1.440672587,1.023932187,0.69151085,0.996238697,0,0.88851555,2.55,0,3.44,1,0,0,0,0,1,0.178273,-0.302817,2,2,0,0,0,,,,
737,15,16,1.440658085,1.02392188,0.690786669,0.995193389,0,0.89144242,3.44,1,2.55,0,0,0,0,0,1,-0.318336,0.179296,2,2,0,0,0,,,,
737,14,15,1.343578113,0.954924032,0.684309238,0.919434611,0,1.1777678,2.55,0,3.44,1,0,0,0,0,1,0.219055,-0.318336,3,2,0,0,0,,,,
737,5,4,1.335778268,0.949380432,0.683433276,0.912922998,0,1.21109014,3.44,1,2.55,0,0,0,0,0,1,-0.302817,0.199469,2,3,0,0,0,,,,
738,0,2,1.557210301,1.019116689,0.999984969,1.557120924,4,1.02419076,2.55,0,2.55,0,0,0,4,4,0,0.140344,-0.183076,3,3,4,0.25,1,,,,
738,6,7,1.531359384,1.00219855,0.833683924,1.276713717,0,1.10210912,2.55,0,2.55,0,0,0,0,0,0,0.064314,0.016238,2,1,0,0,0,,,,
738,5,4,1.530754134,1.001802444,0.830352522,1.271150075,0,1.1031446,2.55,0,2.55,0,0,0,0,0,0,0.014224,0.063236,1,2,0,0,0,,,,
738,2,6,1.526526185,0.999035461,0.724457617,1.105888125,0,1.0738882,2.55,0,2.55,0,0,0,4,0,0,-0.183076,0.064314,3,2,0,0,0,,,,
738,4,0,1.521072075,0.995466017,0.724121433,1.101374932,0,1.07757976,2.55,0,2.55,0,0,0,0,4,0,0.063236,0.140344,2,3,0,0,0,,,,
739,0,2,1.548171513,1.013201252,0.799542847,1.237787369,4,1.03372355,2.55,0,2.55,0,0,0,4,4,0,0.147752,-0.161014,3,3,4,0.25,1,,,,
739,6,7,1.530864175,1.00187446,0.836977924,1.281302455,0,1.10342299,2.55,0,2.55,0,0,0,0,0,0,0.057872,0.009075,2,1,0,0,0,,,,
739,5,4,1.530052234,1.001343085,0.833966873,1.27599508,0,1.10629244,2.55,0,2.55,0,0,0,0,0,0,0.006747,0.058187,1,2,0,0,0,,,,
739,2,6,1.524151678,0.997481465,0.722301921,1.100873688,0,1.04958708,2.55,0,2.55,0,0,0,4,0,0,-0.161014,0.057872,3,2,0,0,0,,,,
739,4,0,1.518940948,0.994071301,0.722076418,1.096742192,0,1.06142904,2.55,0,2.55,0,0,0,0,4,0,0.058187,0.147752,2,3,0,0,0,,,,
740,3,5,1.615018985,1.056949598,0.652982162,1.054502718,5,0.98510513,2.55,0,2.55,0,0,0,5,5,0,-0.002311,-0.373076,3,4,6,0.33333333,0,,,,
740,2,3,1.529864863,1.00122046,0.782075959,1.196486223,5,0.96030215,2.55,0,2.55,0,0,0,5,5,0,-0.044949,-0.002311,3,3,6,0.33333333,0,,,,
740,5,21,1.558937277,1.020246909,0.803670467,1.252925242,0,0.8450033,2.55,0,2.55,0,0,0,5,0,0,-0.373076,0.06933,4,3,0,0,0,,,,
740,13,12,1.528124275,1.000081332,0.845981735,1.292762757,0,1.13337734,2.55,0,2.55,0,0,0,0,0,0,0.000636,0.098411,1,2,0,0,0,,,,
740,22,23,1.524975367,0.998020528,0.837377746,1.276995285,0,1.10520785,2.55,0,2.55,0,0,0,0,0,0,0.003465,0.047077,2,1,0,0,0,,,,
740,21,22,1.518396796,0.99371518,0.718223524,1.090572534,0,1.0133205,2.55,0,2.55,0,0,0,0,0,0,0.06933,0.003465,3,2,0,0,0,,,,
740,12,2,1.499774289,0.981527676,0.746046436,1.118900878,0,1.06179024,2.55,0,2.55,0,0,0,0,5,0,0.098411,-0.044949,2,3,0,0,0,,,,
741,3,5,1.614782685,1.056794951,0.653268095,1.054719513,5,0.9854381,2.55,0,2.55,0,0,0,5,5,0,-0.002252,-0.372875,3,4,6,0.33333333,0,,,,
741,2,3,1.529755524,1.001148903,0.781903735,1.196085054,5,0.96029858,2.55,0,2.55,0,0,0,5,5,0,-0.045323,-0.002252,3,3,6,0.33333333,0,,,,
741,5,21,1.558969936,1.020268283,0.804736769,1.25464777,0,0.8450139,2.55,0,2.55,0,0,0,5,0,0,-0.372875,0.069485,4,3,0,0,0,,,,
741,13,12,1.527955742,0.999971036,0.846133671,1.292828268,0,1.13290299,2.55,0,2.55,0,0,0,0,0,0,0.000846,0.098438,1,2,0,0,0,,,,
741,22,23,1.525047851,0.998067965,0.837331739,1.276938404,0,1.10535836,2.55,0,2.55,0,0,0,0,0,0,0.003219,0.046938,2,1,0,0,0,,,,
741,21,22,1.518415111,0.993727167,0.718198802,1.090525391,0,1.01283918,2.55,0,2.55,0,0,0,0,0,0,0.069485,0.003219,3,2,0,0,0,,,,
741,12,2,1.499627413,0.981431553,0.745898937,1.118562982,0,1.06200685,2.55,0,2.55,0,0,0,0,5,0,0.098438,-0.045323,2,3,0,0,0,,,,
742,16,18,1.588566932,1.039638045,0.652238369,1.036104171,5,0.91519755,2.55,0,2.55,0,0,0,5,5,0,0.207866,-0.245345,4,4,17,0.35294118,0,,,,
742,18,13,1.540813408,1.008385738,0.735427224,1.133146397,5,0.93963313,2.55,0,2.55,0,0,0,5,5,0,-0.245345,0.033377,4,3,17,0.35294118,0,,,,
742,17,16,1.418549399,1.008208528,0.702411586,0.996387085,6,0.97313871,3.44,1,2.55,0,0,0,6,5,1,-0.346163,0.207866,2,4,17,0.35294118,1,,,,
742,13,12,1.402141672,0.917631984,0.998961713,1.40067963,6,1.4553515,2.55,0,2.55,0,0,0,5,6,0,0.033377,-0.068754,3,3,17,0.35294118,0,,,,
742,1,17,1.376195227,0.978106061,0.723496261,0.995669598,6,1.03515986,2.55,0,3.44,1,1,0,6,6,1,0.175954,-0.346163,3,2,17,0.35294118,0,,,,
742,35,33,1.552994422,1.016357606,0.721982715,1.121235432,0,0.87908357,2.55,0,2.55,0,0,0,0,0,0,-0.28871,0.143198,4,3,0,0,0,,,,
742,44,35,1.551151425,1.015151456,0.867482633,1.345593169,0,1.03071352,2.55,0,2.55,0,0,0,0,0,0,0.047243,-0.28871,2,4,0,0,0,,,,
742,109,108,1.544688265,1.01092164,0.912185226,1.409040069,0,1.03056954,2.55,0,2.55,0,0,0,0,0,0,-0.042378,0.020197,4,2,0,0,0,,,,
742,45,44,1.53052133,1.001650085,0.84594336,1.294733261,0,1.10796126,2.55,0,2.55,0,0,0,0,0,0,0.015023,0.047243,1,2,0,0,0,,,,
742,108,111,1.53004606,1.001339045,0.846538665,1.295238949,0,1.10314682,2.55,0,2.55,0,0,0,0,0,0,0.020197,0.019934,2,1,0,0,0,,,,
742,12,112,1.50129875,0.98252536,0.759203754,1.139793731,0,0.91869154,2.55,0,2.55,0,0,0,6,0,0,-0.068754,0.22089,3,3,0,0,0,,,,
742,117,109,1.471192975,1.045624005,0.894864005,1.316509528,0,0.82915134,3.44,1,2.55,0,0,0,0,0,1,-0.323239,-0.042378,2,4,0,0,0,,,,
742,32,0,1.404519487,0.96398043,0.776262765,1.090292989,0,1.11404173,3.04,2,2.55,0,0,1,0,6,2,-0.06226,0.077363,2,3,0,0,0,,,,
742,33,32,1.373579359,0.942744927,0.763466651,1.048685649,0,1.18941492,2.55,0,3.04,2,0,0,0,0,2,0.143198,-0.06226,3,2,0,0,0,,,,
742,112,117,1.342332718,0.95403889,0.715859684,0.960923192,0,1.19945544,2.55,0,3.44,1,0,0,0,0,1,0.22089,-0.323239,3,2,0,0,0,,,,
743,16,18,1.588975529,1.039905451,0.651380484,1.035094777,5,0.91514573,2.55,0,2.55,0,0,0,5,5,0,0.205997,-0.252129,4,4,17,0.35294118,0,,,,
743,18,13,1.530505196,1.001639526,0.72578414,1.110813732,5,0.92623658,2.55,0,2.55,0,0,0,5,5,0,-0.252129,0.039748,4,3,17,0.35294118,0,,,,
743,17,16,1.423981741,1.012069468,0.705100155,1.004058816,6,0.97443395,3.44,1,2.55,0,0,0,6,5,1,-0.282693,0.205997,2,4,17,0.35294118,1,,,,
743,13,12,1.389653061,0.90945881,0.998303554,1.387294171,6,1.44754126,2.55,0,2.55,0,0,0,5,6,0,0.039748,0.099663,3,3,17,0.35294118,0,,,,
743,1,17,1.353130331,0.961713099,0.720477514,0.97489639,6,1.1397063,2.55,0,3.44,1,1,0,6,6,1,0.199284,-0.282693,3,2,17,0.35294118,0,,,,
743,33,32,1.516351189,0.992376432,0.822814611,1.247687219,0,1.10411149,2.55,0,2.55,0,0,0,0,0,0,0.024694,0.141396,1,2,0,0,0,,,,
743,63,64,1.508791562,0.987429033,0.83704712,1.262918528,0,1.03557019,2.55,0,2.55,0,0,0,0,0,0,0.140292,0.039169,3,1,0,0,0,,,,
743,32,31,1.422763312,1.011203491,0.698207574,0.993376082,0,0.93641019,2.55,0,3.44,1,0,0,0,0,1,0.141396,-0.304681,2,2,0,0,0,,,,
743,12,62,1.392820925,0.989922477,0.780545771,1.087139816,0,0.987012,2.55,0,3.44,1,0,0,6,0,1,0.099663,-0.298321,3,2,0,0,0,,,,
743,62,63,1.368007846,0.972287027,0.709758858,0.970958512,0,1.06607168,3.44,1,2.55,0,0,0,0,0,1,-0.298321,0.140292,2,3,0,0,0,,,,
743,31,0,1.350374497,0.95975444,0.724906314,0.978875767,0,1.17769661,3.44,1,2.55,0,0,1,0,6,1,-0.304681,0.198267,2,3,0,0,0,,,,
744,20,18,1.592013257,1.041893492,0.664914597,1.067505435,5,0.91643379,2.55,0,2.55,0,0,0,5,5,0,-0.263872,0.218564,4,4,19,0.36842105,0,,,,
744,14,20,1.522130397,0.996158636,0.715000368,1.088224977,5,0.92776512,2.55,0,2.55,0,1,0,5,5,0,0.015057,-0.263872,3,4,19,0.36842105,0,,,,
744,18,19,1.430569996,1.016751952,0.758392015,1.099921109,6,0.98740952,2.55,0,3.44,1,0,0,5,6,1,0.218564,-0.295718,4,2,19,0.36842105,1,,,,
744,19,1,1.356224085,0.96391193,0.74478686,1.021882045,6,1.13615671,3.44,1,2.55,0,0,1,6,6,1,-0.295718,0.169938,2,3,19,0.36842105,0,,,,
744,51,50,1.516717539,0.992616191,0.822527067,1.24947654,0,1.10577994,2.55,0,2.55,0,0,0,0,0,0,0.018049,0.14667,1,2,0,0,0,,,,
744,72,73,1.516604543,0.99254224,0.825246839,1.254565269,0,1.10602704,2.55,0,2.55,0,0,0,0,0,0,0.14644,0.017931,2,1,0,0,0,,,,
744,39,37,1.486426523,0.972792227,0.957955541,1.431611,0,0.95191288,2.55,0,2.55,0,1,0,6,0,0,-0.039055,0.242273,3,3,0,0,0,,,,
744,59,60,1.483927726,0.971156889,0.923924447,1.361798807,0,0.9585887,2.55,0,2.55,0,0,1,0,6,0,0.246601,-0.038748,3,3,0,0,0,,,,
744,71,72,1.422427769,1.01096501,0.692055795,0.989776472,0,0.93896734,3.44,1,2.55,0,0,0,0,0,1,-0.306095,0.14644,2,2,0,0,0,,,,
744,50,49,1.422190505,1.010796379,0.688763367,0.983029658,0,0.9397629,2.55,0,3.44,1,0,0,0,0,1,0.14667,-0.307619,2,2,0,0,0,,,,
744,36,11,1.393680155,0.990533159,0.979374045,1.386519315,0,0.92768778,3.44,1,2.55,0,0,1,0,6,1,-0.290862,0.219937,2,3,0,0,0,,,,
744,0,58,1.38157837,0.981932033,0.763620191,1.089122703,0,1.00587892,2.55,0,3.44,1,1,0,6,0,1,0.168815,-0.277544,3,2,0,0,0,,,,
744,58,59,1.369058069,0.973033453,0.708312427,0.984794881,0,1.11133173,3.44,1,2.55,0,0,0,0,0,1,-0.277544,0.246601,2,3,0,0,0,,,,
744,37,36,1.364490457,0.969787105,0.72079814,1.000445284,0,1.13398372,2.55,0,3.44,1,0,0,0,0,1,0.242273,-0.290862,3,2,0,0,0,,,,
744,49,42,1.350927358,0.960147376,0.951287589,1.300725268,0,1.14803736,3.44,1,2.55,0,0,1,0,6,1,-0.307619,0.233518,2,3,0,0,0,,,,
744,65,71,1.350304453,0.959704657,0.953776441,1.306936536,0,1.15069335,2.55,0,3.44,1,1,0,6,0,1,0.232992,-0.306095,3,2,0,0,0,,,,
745,2,1,1.461252788,1.038559195,0.8180393,1.19538277,6,0.93432587,3.44,1,2.55,0,0,0,6,6,1,-0.333363,0.225195,2,4,10,0.3,1,,,,
745,3,2,1.358272514,0.965367814,0.738203488,1.002689116,6,1.13663263,2.55,0,3.44,1,1,0,6,6,1,0.132025,-0.333363,3,2,10,0.3,0,,,,
745,1,37,1.540353344,1.008084649,0.9686488,1.492052188,0,0.93606034,2.55,0,2.55,0,0,1,6,6,0,0.225195,0.032074,4,3,0,0,0,,,,
745,48,49,1.517076909,0.99285138,0.823128294,1.248745193,0,1.10538457,2.55,0,2.55,0,0,0,0,0,0,0.149543,0.019825,2,1,0,0,0,,,,
745,21,20,1.509910599,0.988161387,0.845080487,1.27598053,0,1.04534117,2.55,0,2.55,0,0,0,0,0,0,0.049171,0.125509,1,3,0,0,0,,,,
745,53,9,1.506270478,0.985779109,0.714084033,1.075611434,0,0.98025683,2.55,0,2.55,0,0,1,0,6,0,0.324667,-0.096433,2,3,0,0,0,,,,
745,19,53,1.429683592,1.016121956,0.695761739,0.994719327,0,0.92694342,3.44,1,2.55,0,0,0,0,0,1,-0.318621,0.324667,2,2,0,0,0,,,,
745,47,48,1.420051442,1.009276078,0.700297233,0.994463912,0,0.94651905,3.44,1,2.55,0,0,0,0,0,1,-0.313747,0.149543,2,2,0,0,0,,,,
745,42,47,1.355269647,0.96323358,0.959121386,1.299873492,0,1.13439973,2.55,0,3.44,1,1,0,6,0,1,0.237913,-0.313747,3,2,0,0,0,,,,
745,20,19,1.350741654,0.96001539,0.686046383,0.926668569,0,1.12931377,2.55,0,3.44,1,0,0,0,0,1,0.125509,-0.318621,3,2,0,0,0,,,,
746,2,1,1.45859818,1.036672481,0.830988798,1.212090726,6,0.941976,3.44,1,2.55,0,0,0,6,6,1,-0.330259,0.254001,2,4,10,0.3,1,,,,
746,3,2,1.359483306,0.966228363,0.737439469,1.002552813,6,1.12919795,2.55,0,3.44,1,1,0,6,6,1,0.135239,-0.330259,3,2,10,0.3,0,,,,
746,44,45,1.529528055,1.001000036,0.842323632,1.288388778,0,1.14298385,2.55,0,2.55,0,0,0,0,0,0,0.094689,-0.00648,2,1,0,0,0,,,,
746,1,37,1.522671105,0.996512503,0.852075633,1.297449961,0,0.94986908,2.55,0,2.55,0,0,1,6,5,0,0.254001,-0.138989,4,3,0,0,0,,,,
746,21,20,1.509831699,0.98810975,0.844970473,1.27575817,0,1.04521756,2.55,0,2.55,0,0,0,0,0,0,0.049134,0.125384,1,3,0,0,0,,,,
746,42,44,1.507192657,0.986382629,0.720006162,1.085197049,0,1.03150918,2.55,0,2.55,0,1,0,5,0,0,-0.182401,0.094689,3,2,0,0,0,,,,
746,49,9,1.506405783,0.985867659,0.714086002,1.075723707,0,0.98059691,2.55,0,2.55,0,0,1,0,6,0,0.324659,-0.09538,2,3,0,0,0,,,,
746,19,49,1.429571308,1.016042152,0.695212891,0.993849703,0,0.9270041,3.44,1,2.55,0,0,0,0,0,1,-0.319331,0.324659,2,2,0,0,0,,,,
746,20,19,1.351121112,0.960285083,0.685855392,0.926676691,0,1.12778116,2.55,0,3.44,1,0,0,0,0,1,0.125384,-0.319331,3,2,0,0,0,,,,
747,2,1,1.464824384,1.041097643,0.818247097,1.198594686,6,0.92805574,3.44,1,2.55,0,0,0,6,6,1,-0.333948,0.226172,2,4,10,0.3,1,,,,
747,3,2,1.356679376,0.964235519,0.738454356,1.001852852,6,1.14082743,2.55,0,3.44,1,1,0,6,6,1,0.133468,-0.333948,3,2,10,0.3,0,,,,
747,1,37,1.535489707,1.00490164,0.96866262,1.487381153,0,0.94046189,2.55,0,2.55,0,0,1,6,6,0,0.226172,0.031564,4,3,0,0,0,,,,
747,48,49,1.53325823,1.00344125,0.850966173,1.304713708,0,1.10916172,2.55,0,2.55,0,0,0,0,0,0,0.097547,0.012371,2,1,0,0,0,,,,
747,21,20,1.509947148,0.988185306,0.845048341,1.27597689,0,1.04494477,2.55,0,2.55,0,0,0,0,0,0,0.048755,0.125627,1,3,0,0,0,,,,
747,53,9,1.506298134,0.985797208,0.713839725,1.07525681,0,0.98146062,2.55,0,2.55,0,0,1,0,6,0,0.324831,-0.096661,2,3,0,0,0,,,,
747,47,48,1.456866834,0.999908603,0.854721476,1.245215485,0,1.00888052,3.04,2,2.55,0,0,0,0,0,2,-0.30084,0.097547,3,2,0,0,0,,,,
747,19,53,1.430262901,1.016533689,0.695900184,0.995316808,0,0.92524413,3.44,1,2.55,0,0,0,0,0,1,-0.318718,0.324831,2,2,0,0,0,,,,
747,42,47,1.38532588,0.950807056,0.969451408,1.343052724,0,1.14199539,2.55,0,3.04,2,1,0,6,0,2,0.221115,-0.30084,3,3,0,0,0,,,,
747,20,19,1.350199389,0.959629985,0.686059389,0.926316007,0,1.13080733,2.55,0,3.44,1,0,0,0,0,1,0.125627,-0.318718,3,2,0,0,0,,,,
749,18,20,1.592914284,1.04248317,0.61582023,0.980970426,5,0.90976254,2.55,0,2.55,0,0,0,5,5,0,0.215391,-0.222924,4,4,19,0.47368421,0,,,,
749,20,14,1.522364766,0.99631202,0.723922262,1.102089407,5,0.93053362,2.55,0,2.55,0,0,1,5,5,0,-0.222924,0.063477,4,3,19,0.47368421,0,,,,
749,66,67,1.54204089,1.009189064,0.705271521,1.087577252,0,1.08391138,2.55,0,2.55,0,0,0,0,0,0,0.126765,-0.008778,2,2,0,0,0,,,,
749,49,48,1.532816298,1.003152028,0.703405537,1.078190665,0,1.11858944,2.55,0,2.55,0,0,0,0,0,0,-0.049091,0.121879,2,2,0,0,0,,,,
749,52,49,1.529733579,1.001134541,0.832238803,1.273109971,0,1.10727449,2.55,0,2.55,0,0,0,0,0,0,0.024893,-0.049091,1,2,0,0,0,,,,
749,67,70,1.529042704,1.000682398,0.832260198,1.272554342,0,1.10501127,2.55,0,2.55,0,0,0,0,0,0,-0.008778,0.019534,2,1,0,0,0,,,,
