Molecule,Atom 1,Atom 2,Bond Length,Elecneg_1,Ele_1,Elecneg_2,Ele_2,InConj_1,InConj_2,InRing_1,InRing_2,Neighbour1,Neighbour2
2120,39,42,1.519241274,2.55,0,2.55,0,1,0,6,0,3,2
2120,30,31,1.508901277,2.55,0,2.55,0,0,0,0,0,3,1
2120,28,29,1.432599151,2.55,0,3.44,1,0,0,0,0,2,2
2120,25,36,1.428280992,3.04,2,2.55,0,0,1,5,6,3,3
2120,29,30,1.356910104,3.44,1,2.55,0,0,0,0,0,2,3
2120,24,27,1.210609539,2.55,0,3.44,1,0,0,5,0,3,1
2120,23,26,1.210061177,2.55,0,3.44,1,0,0,5,0,3,1
2120,30,55,1.203277237,2.55,0,3.44,1,0,0,0,0,3,1
2121,19,20,1.594001377,2.55,0,2.55,0,0,0,6,5,4,3
2121,18,21,1.564696484,2.55,0,2.55,0,0,0,6,5,3,3
2121,20,21,1.545019362,2.55,0,2.55,0,0,0,5,5,3,3
2121,13,19,1.540237366,2.55,0,2.55,0,1,0,6,6,3,4
2121,0,19,1.539051666,2.55,0,2.55,0,1,0,6,6,3,4
2121,20,24,1.530118456,2.55,0,2.55,0,0,0,5,5,3,3
2121,21,26,1.525109177,2.55,0,2.55,0,0,0,5,5,3,3
2121,8,18,1.516885421,2.55,0,2.55,0,1,0,6,6,3,3
2121,14,18,1.516632574,2.55,0,2.55,0,1,0,6,6,3,3
2121,43,44,1.412087781,2.55,0,2.55,0,1,1,6,6,3,3
2121,43,50,1.41147669,2.55,0,2.55,0,1,1,6,6,3,2
2121,0,8,1.407686624,2.55,0,2.55,0,1,1,6,6,3,3
2121,13,14,1.407496131,2.55,0,2.55,0,1,1,6,6,3,3
2121,10,11,1.402326665,2.55,0,2.55,0,1,1,6,6,2,2
2121,15,17,1.401757863,2.55,0,2.55,0,1,1,6,6,2,2
2121,1,3,1.401539659,2.55,0,2.55,0,1,1,6,6,2,2
2121,4,6,1.401056861,2.55,0,2.55,0,1,1,6,6,2,2
2121,47,48,1.399338776,2.55,0,2.55,0,1,1,6,6,2,2
2121,3,4,1.397789387,2.55,0,2.55,0,1,1,6,6,2,2
2121,24,28,1.397437781,2.55,0,3.04,2,0,0,5,5,3,3
2121,44,45,1.397235455,2.55,0,2.55,0,1,1,6,6,3,2
2121,10,17,1.397228508,2.55,0,2.55,0,1,1,6,6,2,2
2121,45,47,1.397101578,2.55,0,2.55,0,1,1,6,6,2,2
2121,6,8,1.395412945,2.55,0,2.55,0,1,1,6,6,2,3
2121,26,28,1.395187614,2.55,0,3.04,2,0,0,5,5,3,3
2121,0,1,1.394757275,2.55,0,2.55,0,1,1,6,6,3,2
2121,14,15,1.394559779,2.55,0,2.55,0,1,1,6,6,3,2
2121,11,13,1.393917005,2.55,0,2.55,0,1,1,6,6,2,3
2121,48,50,1.393025373,2.55,0,2.55,0,1,1,6,6,2,2
2121,71,72,1.550481497,2.55,0,2.55,0,0,0,0,0,4,2
2121,40,53,1.549272956,2.55,0,2.55,0,0,0,0,0,4,2
2121,71,84,1.547693679,2.55,0,2.55,0,0,0,0,0,4,1
2121,40,54,1.545552512,2.55,0,2.55,0,0,0,0,0,4,1
2121,40,55,1.545134905,2.55,0,2.55,0,0,0,0,0,4,1
2121,71,80,1.543560944,2.55,0,2.55,0,0,0,0,0,4,1
2121,39,40,1.537715035,2.55,0,2.55,0,0,0,0,0,3,4
2121,70,71,1.536283986,2.55,0,2.55,0,0,0,0,0,3,4
2121,53,56,1.530570309,2.55,0,2.55,0,0,0,0,0,2,1
2121,72,74,1.530364413,2.55,0,2.55,0,0,0,0,0,2,1
2121,32,33,1.525662077,2.55,0,2.55,0,0,0,0,0,2,2
2121,19,31,1.459728786,2.55,0,2.55,0,0,0,6,0,4,2
2121,28,32,1.453577834,3.04,2,2.55,0,0,0,5,0,3,2
2121,42,43,1.4304624,2.55,0,2.55,0,0,1,0,6,2,3
2121,33,36,1.429373321,2.55,0,3.44,1,0,0,0,0,2,2
2121,44,69,1.383594633,2.55,0,3.44,1,1,0,6,0,3,2
2121,69,70,1.371091859,3.44,1,2.55,0,0,0,0,0,2,3
2121,36,39,1.353284047,3.44,1,2.55,0,0,0,0,0,2,3
2121,31,42,1.215001552,2.55,0,2.55,0,0,0,0,0,2,2
2121,24,29,1.208060519,2.55,0,3.44,1,0,0,5,0,3,1
2121,26,30,1.207850196,2.55,0,3.44,1,0,0,5,0,3,1
2121,39,41,1.206329816,2.55,0,3.44,1,0,0,0,0,3,1
2121,70,73,1.201291554,2.55,0,3.44,1,0,0,0,0,3,1
2122,19,20,1.59309235,2.55,0,2.55,0,0,0,6,5,4,3
2122,18,21,1.564558757,2.55,0,2.55,0,0,0,6,5,3,3
2122,20,21,1.544987195,2.55,0,2.55,0,0,0,5,5,3,3
2122,13,19,1.541181728,2.55,0,2.55,0,1,0,6,6,3,4
2122,0,19,1.538964802,2.55,0,2.55,0,1,0,6,6,3,4
2122,20,24,1.530963086,2.55,0,2.55,0,0,0,5,5,3,3
2122,21,26,1.525427004,2.55,0,2.55,0,0,0,5,5,3,3
2122,8,18,1.517095867,2.55,0,2.55,0,1,0,6,6,3,3
2122,14,18,1.516508204,2.55,0,2.55,0,1,0,6,6,3,3
2122,43,44,1.411278788,2.55,0,2.55,0,1,1,6,6,3,2
2122,43,49,1.409012536,2.55,0,2.55,0,1,1,6,6,3,2
2122,0,8,1.407958116,2.55,0,2.55,0,1,1,6,6,3,3
2122,13,14,1.407487201,2.55,0,2.55,0,1,1,6,6,3,3
2122,10,11,1.402099186,2.55,0,2.55,0,1,1,6,6,2,2
2122,45,46,1.402015761,2.55,0,2.55,0,1,1,6,6,3,2
2122,15,17,1.401720942,2.55,0,2.55,0,1,1,6,6,2,2
2122,1,3,1.401499598,2.55,0,2.55,0,1,1,6,6,2,2
2122,4,6,1.40112248,2.55,0,2.55,0,1,1,6,6,2,2
2122,24,28,1.398370882,2.55,0,3.04,2,0,0,5,5,3,3
2122,44,45,1.398091802,2.55,0,2.55,0,1,1,6,6,2,3
2122,3,4,1.397826792,2.55,0,2.55,0,1,1,6,6,2,2
2122,10,17,1.397255932,2.55,0,2.55,0,1,1,6,6,2,2
2122,47,49,1.39535682,2.55,0,2.55,0,1,1,6,6,2,2
2122,6,8,1.395297691,2.55,0,2.55,0,1,1,6,6,2,3
2122,46,47,1.39495384,2.55,0,2.55,0,1,1,6,6,2,2
2122,26,28,1.394788321,2.55,0,3.04,2,0,0,5,5,3,3
2122,14,15,1.394585618,2.55,0,2.55,0,1,1,6,6,3,2
2122,0,1,1.394535929,2.55,0,2.55,0,1,1,6,6,3,2
2122,11,13,1.393832036,2.55,0,2.55,0,1,1,6,6,2,3
2122,75,77,1.550093683,2.55,0,2.55,0,0,0,0,0,2,4
2122,40,52,1.549498073,2.55,0,2.55,0,0,0,0,0,4,2
2122,40,53,1.545717227,2.55,0,2.55,0,0,0,0,0,4,1
2122,77,81,1.545536425,2.55,0,2.55,0,0,0,0,0,4,1
2122,40,54,1.545292374,2.55,0,2.55,0,0,0,0,0,4,1
2122,71,77,1.545172773,2.55,0,2.55,0,0,0,0,0,1,4
2122,77,83,1.539539314,2.55,0,2.55,0,0,0,0,0,4,3
2122,39,40,1.537692293,2.55,0,2.55,0,0,0,0,0,3,4
2122,73,75,1.530524248,2.55,0,2.55,0,0,0,0,0,1,2
2122,52,55,1.530407892,2.55,0,2.55,0,0,0,0,0,2,1
2122,32,33,1.525534643,2.55,0,2.55,0,0,0,0,0,2,2
2122,19,31,1.459754221,2.55,0,2.55,0,0,0,6,0,4,2
2122,28,32,1.453670598,3.04,2,2.55,0,0,0,5,0,3,2
2122,42,43,1.433038009,2.55,0,2.55,0,0,1,0,6,2,3
2122,33,36,1.42997869,2.55,0,3.44,1,0,0,0,0,2,2
2122,45,82,1.387266018,2.55,0,3.44,1,1,0,6,0,3,2
2122,82,83,1.361908763,3.44,1,2.55,0,0,0,0,0,2,3
2122,36,39,1.353342475,3.44,1,2.55,0,0,0,0,0,2,3
2122,31,42,1.214779967,2.55,0,2.55,0,0,0,0,0,2,2
2122,26,30,1.208137555,2.55,0,3.44,1,0,0,5,0,3,1
2122,24,29,1.207727475,2.55,0,3.44,1,0,0,5,0,3,1
2122,39,41,1.206388634,2.55,0,3.44,1,0,0,0,0,3,1
2122,83,84,1.203780916,2.55,0,3.44,1,0,0,0,0,3,1
2123,19,20,1.593462515,2.55,0,2.55,0,0,1,6,5,4,3
2123,18,21,1.564325697,2.55,0,2.55,0,0,1,6,5,3,3
2123,20,21,1.544723887,2.55,0,2.55,0,1,1,5,5,3,3
2123,13,19,1.540303634,2.55,0,2.55,0,1,0,6,6,3,4
2123,0,19,1.539033586,2.55,0,2.55,0,1,0,6,6,3,4
2123,20,24,1.53113747,2.55,0,2.55,0,1,1,5,5,3,3
2123,21,26,1.524853491,2.55,0,2.55,0,1,1,5,5,3,3
2123,8,18,1.517167329,2.55,0,2.55,0,1,0,6,6,3,3
2123,14,18,1.516638595,2.55,0,2.55,0,1,0,6,6,3,3
2123,43,49,1.411883936,2.55,0,2.55,0,1,1,6,6,3,2
2123,43,44,1.408726429,2.55,0,2.55,0,1,1,6,6,3,2
2123,0,8,1.407890536,2.55,0,2.55,0,1,1,6,6,3,3
2123,13,14,1.407565378,2.55,0,2.55,0,1,1,6,6,3,3
2123,10,11,1.402166562,2.55,0,2.55,0,1,1,6,6,2,2
2123,15,17,1.401711647,2.55,0,2.55,0,1,1,6,6,2,2
2123,1,3,1.4015547,2.55,0,2.55,0,1,1,6,6,2,2
2123,4,6,1.401137014,2.55,0,2.55,0,1,1,6,6,2,2
2123,45,46,1.399701852,2.55,0,2.55,0,1,1,6,6,2,3
2123,46,47,1.399493898,2.55,0,2.55,0,1,1,6,6,3,2
2123,3,4,1.397819753,2.55,0,2.55,0,1,1,6,6,2,2
2123,24,28,1.397686223,2.55,0,3.04,2,1,1,5,5,3,3
2123,10,17,1.397280861,2.55,0,2.55,0,1,1,6,6,2,2
2123,6,8,1.395388529,2.55,0,2.55,0,1,1,6,6,2,3
2123,26,28,1.39525952,2.55,0,3.04,2,1,1,5,5,3,3
2123,44,45,1.394864167,2.55,0,2.55,0,1,1,6,6,2,2
2123,14,15,1.394521453,2.55,0,2.55,0,1,1,6,6,3,2
2123,0,1,1.394496576,2.55,0,2.55,0,1,1,6,6,3,2
2123,11,13,1.393739726,2.55,0,2.55,0,1,1,6,6,2,3
2123,47,49,1.391596993,2.55,0,2.55,0,1,1,6,6,2,2
2123,75,82,1.549961342,2.55,0,2.55,0,0,0,0,0,4,2
2123,40,52,1.549399124,2.55,0,2.55,0,0,0,0,0,4,2
2123,40,53,1.545737401,2.55,0,2.55,0,0,0,0,0,4,1
2123,75,76,1.545565611,2.55,0,2.55,0,0,0,0,0,4,1
2123,69,75,1.545446661,2.55,0,2.55,0,0,0,0,0,1,4
2123,40,54,1.544603812,2.55,0,2.55,0,0,0,0,0,4,1
2123,39,40,1.537417669,2.55,0,2.55,0,0,0,0,0,3,4
2123,74,75,1.536883207,2.55,0,2.55,0,0,0,0,0,3,4
2123,52,55,1.530616395,2.55,0,2.55,0,0,0,0,0,2,1
2123,81,82,1.530598978,2.55,0,2.55,0,0,0,0,0,1,2
2123,32,33,1.525700078,2.55,0,2.55,0,0,0,0,0,2,2
2123,19,31,1.459740288,2.55,0,2.55,0,0,0,6,0,4,2
2123,28,32,1.453809707,3.04,2,2.55,0,1,0,5,0,3,2
2123,42,43,1.431673573,2.55,0,2.55,0,0,1,0,6,2,3
2123,33,36,1.429698999,2.55,0,3.44,1,0,0,0,0,2,2
2123,46,73,1.38621672,2.55,0,3.44,1,1,0,6,0,3,2
2123,73,74,1.368727797,3.44,1,2.55,0,0,0,0,0,2,3
2123,36,39,1.353369352,3.44,1,2.55,0,0,0,0,0,2,3
2123,31,42,1.21518629,2.55,0,2.55,0,0,0,0,0,2,2
2123,24,29,1.208172111,2.55,0,3.44,1,1,0,5,0,3,1
2123,26,30,1.207875513,2.55,0,3.44,1,1,0,5,0,3,1
2123,39,41,1.20636601,2.55,0,3.44,1,0,0,0,0,3,1
2123,74,77,1.201618786,2.55,0,3.44,1,0,0,0,0,3,1
2124,17,20,1.590586021,2.55,0,2.55,0,0,0,6,5,4,3
2124,18,19,1.583869086,2.55,0,2.55,0,0,0,6,5,3,4
2124,19,20,1.562146781,2.55,0,2.55,0,0,0,5,5,4,3
2124,19,23,1.547971762,2.55,0,2.55,0,0,0,5,5,4,3
2124,8,17,1.538692861,2.55,0,2.55,0,0,0,6,6,3,4
2124,13,17,1.536254056,2.55,0,2.55,0,0,0,6,6,3,4
2124,57,58,1.532593331,2.55,0,2.55,0,0,0,6,6,2,2
2124,61,62,1.531842654,2.55,0,2.55,0,0,0,6,6,2,2
2124,58,65,1.530154422,2.55,0,2.55,0,0,0,6,6,2,2
2124,62,65,1.530084265,2.55,0,2.55,0,0,0,6,6,2,2
2124,20,24,1.52618571,2.55,0,2.55,0,0,0,5,5,3,3
2124,12,18,1.521739724,2.55,0,2.55,0,0,0,6,6,3,3
2124,0,18,1.512569156,2.55,0,2.55,0,0,0,6,6,3,3
2124,56,57,1.469750134,3.04,2,2.55,0,0,0,6,6,3,2
2124,56,61,1.46611697,3.04,2,2.55,0,0,0,6,6,3,2
2124,12,13,1.409639923,2.55,0,2.55,0,0,0,6,6,3,3
2124,0,8,1.408263697,2.55,0,2.55,0,0,0,6,6,3,3
2124,36,37,1.406723476,2.55,0,2.55,0,1,1,6,6,2,3
2124,24,25,1.403259277,2.55,0,3.04,2,0,0,5,5,3,3
2124,34,35,1.402326581,2.55,0,2.55,0,1,1,6,6,3,2
2124,4,6,1.402089043,2.55,0,2.55,0,0,0,6,6,2,2
2124,23,25,1.401981358,2.55,0,3.04,2,0,0,5,5,3,3
2124,37,38,1.40178648,2.55,0,2.55,0,1,1,6,6,3,2
2124,14,16,1.401621195,2.55,0,2.55,0,0,0,6,6,2,2
2124,10,11,1.400717394,2.55,0,2.55,0,0,0,6,6,2,2
2124,1,3,1.400079819,2.55,0,2.55,0,0,0,6,6,2,2
2124,38,39,1.398318611,2.55,0,2.55,0,1,1,6,6,2,2
2124,34,39,1.397850462,2.55,0,2.55,0,1,1,6,6,3,2
2124,6,8,1.397578965,2.55,0,2.55,0,0,0,6,6,2,3
2124,10,16,1.397367656,2.55,0,2.55,0,0,0,6,6,2,2
2124,3,4,1.397202581,2.55,0,2.55,0,0,0,6,6,2,2
2124,13,14,1.396827713,2.55,0,2.55,0,0,0,6,6,3,2
2124,0,1,1.395626907,2.55,0,2.55,0,0,0,6,6,3,2
2124,11,12,1.395147604,2.55,0,2.55,0,0,0,6,6,2,3
2124,35,36,1.392690623,2.55,0,2.55,0,1,1,6,6,2,2
2124,30,31,1.538662658,2.55,0,2.55,0,0,0,0,0,3,3
2124,31,32,1.533491906,2.55,0,2.55,0,0,0,0,0,3,2
2124,40,41,1.527895935,2.55,0,2.55,0,0,0,0,0,2,1
2124,17,28,1.527844343,2.55,0,2.55,0,0,0,6,0,4,2
2124,32,76,1.527503289,2.55,0,2.55,0,0,0,0,0,2,1
2124,31,72,1.52367041,2.55,0,2.55,0,0,0,0,0,3,1
2124,37,40,1.519215616,2.55,0,2.55,0,1,0,6,0,3,2
2124,19,56,1.471344065,2.55,0,3.04,2,0,0,5,6,4,3
2124,28,29,1.439564658,2.55,0,3.44,1,0,0,0,0,2,2
2124,25,34,1.431977787,3.04,2,2.55,0,0,1,5,6,3,3
2124,29,30,1.343520623,3.44,1,2.55,0,0,0,0,0,2,3
2124,24,27,1.20843936,2.55,0,3.44,1,0,0,5,0,3,1
2124,30,53,1.205125319,2.55,0,3.44,1,0,0,0,0,3,1
2124,23,26,1.20478488,2.55,0,3.44,1,0,0,5,0,3,1
2125,17,20,1.605848373,2.55,0,2.55,0,0,0,6,5,4,3
2125,18,19,1.583031702,2.55,0,2.55,0,0,0,6,5,3,4
2125,19,20,1.564140272,2.55,0,2.55,0,0,0,5,5,4,3
2125,19,23,1.549532774,2.55,0,2.55,0,0,0,5,5,4,3
2125,8,17,1.543901419,2.55,0,2.55,0,0,0,6,6,3,4
2125,13,17,1.542873502,2.55,0,2.55,0,0,0,6,6,3,4
2125,41,42,1.533184906,2.55,0,2.55,0,0,0,6,6,2,2
2125,45,46,1.532257469,2.55,0,2.55,0,0,0,6,6,2,2
2125,46,49,1.529756835,2.55,0,2.55,0,0,0,6,6,2,2
2125,42,49,1.52950092,2.55,0,2.55,0,0,0,6,6,2,2
2125,20,24,1.5255851,2.55,0,2.55,0,0,0,5,5,3,3
2125,12,18,1.5117164,2.55,0,2.55,0,0,0,6,6,3,3
2125,0,18,1.506505714,2.55,0,2.55,0,0,0,6,6,3,3
2125,40,41,1.466053191,3.04,2,2.55,0,0,0,6,6,3,2
2125,40,45,1.463028106,3.04,2,2.55,0,0,0,6,6,3,2
2125,0,8,1.411315766,2.55,0,2.55,0,0,0,6,6,3,3
2125,12,13,1.410433405,2.55,0,2.55,0,0,0,6,6,3,3
2125,4,6,1.402514651,2.55,0,2.55,0,0,0,6,6,2,2
2125,14,16,1.401136353,2.55,0,2.55,0,0,0,6,6,2,2
2125,1,3,1.399890479,2.55,0,2.55,0,0,0,6,6,2,2
2125,10,11,1.399204401,2.55,0,2.55,0,0,0,6,6,2,2
2125,6,8,1.39919118,2.55,0,2.55,0,0,0,6,6,2,3
2125,13,14,1.398601155,2.55,0,2.55,0,0,0,6,6,3,2
2125,10,16,1.396881119,2.55,0,2.55,0,0,0,6,6,2,2
2125,3,4,1.396233591,2.55,0,2.55,0,0,0,6,6,2,2
2125,11,12,1.395859502,2.55,0,2.55,0,0,0,6,6,2,3
2125,0,1,1.39483714,2.55,0,2.55,0,0,0,6,6,3,2
2125,24,25,1.391657405,2.55,0,3.04,2,0,0,5,5,3,3
2125,23,25,1.387080722,2.55,0,3.04,2,0,0,5,5,3,3
2125,17,28,1.560197195,2.55,0,2.55,0,0,0,6,0,4,2
2125,33,34,1.535447433,2.55,0,2.55,0,0,0,0,0,2,2
2125,32,33,1.53360327,2.55,0,2.55,0,0,0,0,0,2,2
2125,34,35,1.532131887,2.55,0,2.55,0,0,0,0,0,2,1
2125,65,69,1.529264046,2.55,0,2.55,0,0,0,7,7,2,2
2125,30,66,1.529237447,2.55,0,2.55,0,0,0,7,7,2,2
2125,96,97,1.525203538,2.55,0,2.55,0,0,0,7,7,2,2
2125,92,93,1.525053705,2.55,0,2.55,0,0,0,7,7,2,2
2125,82,83,1.523265015,2.55,0,2.55,0,0,0,7,7,2,2
2125,78,79,1.522866234,2.55,0,2.55,0,0,0,7,7,2,2
2125,19,40,1.479745263,2.55,0,3.04,2,0,0,5,6,4,3
2125,28,29,1.469360971,2.55,0,3.04,2,0,0,0,7,2,3
2125,29,30,1.467418777,3.04,2,2.55,0,0,0,7,7,3,2
2125,29,65,1.462941654,3.04,2,2.55,0,0,0,7,7,3,2
2125,25,32,1.459930086,3.04,2,2.55,0,0,0,5,0,3,2
2125,97,100,1.459108284,2.55,0,3.04,2,0,0,7,7,2,3
2125,93,100,1.458469359,2.55,0,3.04,2,0,0,7,7,2,3
2125,100,103,1.455375415,3.04,2,2.55,0,0,0,7,0,3,1
2125,69,75,1.420107424,2.55,0,3.44,1,0,0,7,7,2,2
2125,66,72,1.416923605,2.55,0,3.44,1,0,0,7,7,2,2
2125,86,92,1.413580612,3.44,1,2.55,0,0,0,7,7,2,2
2125,89,96,1.412276327,3.44,1,2.55,0,0,0,7,7,2,2
2125,72,78,1.409351858,3.44,1,2.55,0,0,0,7,7,2,2
2125,75,82,1.408733822,3.44,1,2.55,0,0,0,7,7,2,2
2125,83,89,1.407992867,2.55,0,3.44,1,0,0,7,7,2,2
2125,79,86,1.407898993,2.55,0,3.44,1,0,0,7,7,2,2
2125,24,27,1.210813593,2.55,0,3.44,1,0,0,5,0,3,1
2125,23,26,1.210424481,2.55,0,3.44,1,0,0,5,0,3,1
2126,19,20,1.592819858,2.55,0,2.55,0,0,1,6,5,4,3
2126,18,21,1.564022465,2.55,0,2.55,0,0,1,6,5,3,3
2126,20,21,1.544821341,2.55,0,2.55,0,1,1,5,5,3,3
2126,13,19,1.541259998,2.55,0,2.55,0,1,0,6,6,3,4
2126,0,19,1.539498404,2.55,0,2.55,0,1,0,6,6,3,4
2126,20,24,1.531801503,2.55,0,2.55,0,1,1,5,5,3,3
2126,21,26,1.525893274,2.55,0,2.55,0,1,1,5,5,3,3
2126,8,18,1.516847525,2.55,0,2.55,0,1,0,6,6,3,3
2126,14,18,1.516304119,2.55,0,2.55,0,1,0,6,6,3,3
2126,40,47,1.41481133,2.55,0,2.55,0,1,1,6,6,3,2
2126,44,45,1.408739264,2.55,0,2.55,0,1,1,6,6,3,2
2126,0,8,1.407860269,2.55,0,2.55,0,1,1,6,6,3,3
2126,13,14,1.407566606,2.55,0,2.55,0,1,1,6,6,3,3
2126,40,41,1.406434932,2.55,0,2.55,0,1,1,6,6,3,2
2126,42,44,1.405434517,2.55,0,2.55,0,1,1,6,6,2,3
2126,10,11,1.402120409,2.55,0,2.55,0,1,1,6,6,2,2
2126,15,17,1.401715374,2.55,0,2.55,0,1,1,6,6,2,2
2126,1,3,1.401421348,2.55,0,2.55,0,1,1,6,6,2,2
2126,4,6,1.401151502,2.55,0,2.55,0,1,1,6,6,2,2
2126,3,4,1.397831332,2.55,0,2.55,0,1,1,6,6,2,2
2126,10,17,1.397264531,2.55,0,2.55,0,1,1,6,6,2,2
2126,24,28,1.397004769,2.55,0,3.04,2,1,1,5,5,3,3
2126,41,42,1.396541419,2.55,0,2.55,0,1,1,6,6,2,2
2126,6,8,1.395349923,2.55,0,2.55,0,1,1,6,6,2,3
2126,14,15,1.394569957,2.55,0,2.55,0,1,1,6,6,3,2
2126,0,1,1.394433534,2.55,0,2.55,0,1,1,6,6,3,2
2126,11,13,1.393802149,2.55,0,2.55,0,1,1,6,6,2,3
2126,26,28,1.391938221,2.55,0,3.04,2,1,1,5,5,3,3
2126,45,47,1.387680414,2.55,0,2.55,0,1,1,6,6,2,2
2126,32,33,1.533007373,2.55,0,2.55,0,0,0,0,0,2,2
2126,33,36,1.528929143,2.55,0,2.55,0,0,0,0,0,2,1
2126,54,57,1.523796194,2.55,0,2.55,0,0,0,0,0,1,2
2126,19,31,1.460084147,2.55,0,2.55,0,0,0,6,0,4,2
2126,28,32,1.457830148,3.04,2,2.55,0,1,0,5,0,3,2
2126,39,40,1.430924884,2.55,0,2.55,0,0,1,0,6,2,3
2126,57,58,1.422799793,2.55,0,3.44,1,0,0,0,0,2,2
2126,44,58,1.355800127,2.55,0,3.44,1,1,0,6,0,3,2
2126,31,39,1.215726395,2.55,0,2.55,0,0,0,0,0,2,2
2126,26,30,1.209324821,2.55,0,3.44,1,1,0,5,0,3,1
2126,24,29,1.208163577,2.55,0,3.44,1,1,0,5,0,3,1
2127,35,36,1.723498898,2.58,3,2.55,0,0,0,5,5,2,3
2127,53,56,1.714635397,2.55,0,2.58,3,0,0,5,5,3,2
2127,34,35,1.700781112,2.55,0,2.58,3,0,0,5,5,3,2
2127,55,56,1.696325281,2.55,0,2.58,3,0,0,5,5,3,2
2128,17,20,1.586861639,2.55,0,2.55,0,0,0,6,5,4,3
2128,18,19,1.565832924,2.55,0,2.55,0,0,0,6,5,3,3
2128,19,20,1.547385452,2.55,0,2.55,0,0,0,5,5,3,3
2128,8,17,1.539626511,2.55,0,2.55,0,0,0,6,6,3,4
2128,13,17,1.535999556,2.55,0,2.55,0,1,0,6,6,3,4
2128,20,24,1.529707917,2.55,0,2.55,0,0,0,5,5,3,3
2128,19,23,1.522747283,2.55,0,2.55,0,0,0,5,5,3,3
2128,12,18,1.515448777,2.55,0,2.55,0,1,0,6,6,3,3
2128,0,18,1.514890532,2.55,0,2.55,0,0,0,6,6,3,3
2128,12,13,1.409777473,2.55,0,2.55,0,1,1,6,6,3,3
2128,0,8,1.409051113,2.55,0,2.55,0,0,0,6,6,3,3
2128,23,25,1.40394903,2.55,0,3.04,2,0,0,5,5,3,3
2128,4,6,1.402523004,2.55,0,2.55,0,0,0,6,6,2,2
2128,14,16,1.401300133,2.55,0,2.55,0,1,1,6,6,2,2
2128,1,3,1.400826107,2.55,0,2.55,0,0,0,6,6,2,2
2128,10,11,1.400106117,2.55,0,2.55,0,1,1,6,6,2,2
2128,24,25,1.399034967,2.55,0,3.04,2,0,0,5,5,3,3
2128,13,14,1.397914062,2.55,0,2.55,0,1,1,6,6,3,2
2128,6,8,1.397746224,2.55,0,2.55,0,0,0,6,6,2,3
2128,10,16,1.397165348,2.55,0,2.55,0,1,1,6,6,2,2
2128,3,4,1.39646471,2.55,0,2.55,0,0,0,6,6,2,2
2128,11,12,1.395296536,2.55,0,2.55,0,1,1,6,6,2,3
2128,0,1,1.394262361,2.55,0,2.55,0,0,0,6,6,3,2
2128,17,28,1.531007091,2.55,0,2.55,0,0,0,6,0,4,2
2128,38,39,1.520136643,2.55,0,2.55,0,0,0,0,0,3,1
2128,32,48,1.493445664,2.55,0,2.55,0,0,0,0,0,2,1
2128,30,31,1.481116067,2.55,0,2.55,0,0,0,0,0,3,2
2128,37,38,1.480737977,2.55,0,2.55,0,0,0,0,0,2,3
2128,25,34,1.446259051,3.04,2,2.55,0,0,0,5,0,3,2
2128,28,29,1.434051762,2.55,0,3.44,1,0,0,0,0,2,2
2128,34,35,1.413021003,2.55,0,3.44,1,0,0,0,0,2,2
2128,29,30,1.354486489,3.44,1,2.55,0,0,0,0,0,2,3
2128,35,36,1.347299372,3.44,1,2.55,0,0,0,0,0,2,2
2128,36,37,1.346700913,2.55,0,2.55,0,0,0,0,0,2,2
2128,31,32,1.342356645,2.55,0,2.55,0,0,0,0,0,2,2
2128,38,54,1.219724712,2.55,0,3.44,1,0,0,0,0,3,1
2128,30,45,1.211677917,2.55,0,3.44,1,0,0,0,0,3,1
2128,24,27,1.209418805,2.55,0,3.44,1,0,0,5,0,3,1
2128,23,26,1.204890798,2.55,0,3.44,1,0,0,5,0,3,1
2129,10,11,1.560929515,2.55,0,2.55,0,0,0,6,5,3,3
2129,9,12,1.559424986,2.55,0,2.55,0,0,0,6,5,3,3
2129,11,12,1.549814929,2.55,0,2.55,0,0,0,5,5,3,3
2129,11,14,1.530941952,2.55,0,2.55,0,0,0,5,5,3,3
2129,12,15,1.527260359,2.55,0,2.55,0,0,0,5,5,3,3
2129,0,10,1.526245633,2.55,0,2.55,0,1,0,6,6,3,3
2129,8,9,1.522208615,2.55,0,2.55,0,1,0,6,6,3,3
2129,0,8,1.414948867,2.55,0,2.55,0,1,1,6,6,3,3
2129,20,21,1.406515065,2.55,0,2.55,0,0,0,6,6,3,3
2129,15,16,1.406166791,2.55,0,3.04,2,0,0,5,5,3,3
2129,0,1,1.401488525,2.55,0,2.55,0,1,1,6,6,3,2
2129,6,8,1.40100133,2.55,0,2.55,0,1,1,6,6,2,3
2129,14,16,1.400403687,2.55,0,3.04,2,0,0,5,5,3,3
2129,20,30,1.399294258,2.55,0,2.55,0,0,0,6,6,3,2
2129,1,3,1.398797815,2.55,0,2.55,0,1,1,6,6,2,2
2129,4,6,1.398336244,2.55,0,2.55,0,1,1,6,6,2,2
2129,21,22,1.398241906,2.55,0,2.55,0,0,0,6,6,3,2
2129,23,28,1.397815322,2.55,0,2.55,0,0,0,6,6,2,2
2129,22,23,1.396301229,2.55,0,2.55,0,0,0,6,6,2,2
2129,28,30,1.394805889,2.55,0,2.55,0,0,0,6,6,2,2
2129,3,4,1.394204183,2.55,0,2.55,0,1,1,6,6,2,2
2129,10,42,1.540412718,2.55,0,2.55,0,0,0,6,0,3,2
